Gamma, tau, nb_path_to_select, limit_number_paths, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCHOGL, time_subproblem_KCHOGL
21,80,9,700,0.005877,0.00624,0.006002,0.008395
21,80,9,800,0.006182,0.005468,0.005978,0.009006
21,80,9,900,0.006537,0.005455,0.006135,0.008602
21,80,9,1000,0.005858,0.005767,0.005833,0.009925
21,80,9,1100,0.006181,0.005742,0.006438,0.009993
21,80,9,1200,0.006352,0.005525,0.005855,0.010175
21,80,9,1300,0.006725,0.005622,0.006428,0.011239
21,80,9,1400,0.006537,0.005735,0.006026,0.010707
21,80,11,100,0.00636,0.005101,0.006574,0.005477
21,80,11,200,0.006411,0.005037,0.006293,0.006215
21,80,11,300,0.005958,0.005666,0.006145,0.007338
21,80,11,400,0.006531,0.005316,0.006304,0.007313
21,80,11,500,0.006286,0.005095,0.00586,0.008364
21,80,11,600,0.007698,0.005277,0.006091,0.008967
21,80,11,700,0.006153,0.005537,0.006513,0.009104
21,80,11,800,0.006084,0.005325,0.005839,0.010176
21,80,11,900,0.006145,0.005511,0.006094,0.010893
21,80,11,1000,0.006274,0.005431,0.005915,0.011316
21,80,11,1100,0.006428,0.005537,0.006317,0.01219
21,80,11,1200,0.006154,0.005579,0.005799,0.012549
21,80,11,1300,0.006148,0.005738,0.00701,0.013083
21,80,11,1400,0.005969,0.005976,0.005857,0.014667
21,90,3,100,0.006646,0.004932,0.006952,0.00504
21,90,3,200,0.006729,0.005026,0.005906,0.005181
21,90,3,300,0.006121,0.005004,0.006102,0.005364
21,90,3,400,0.005945,0.005883,0.006235,0.005441
21,90,3,500,0.007228,0.006469,0.006057,0.005389
21,90,3,600,0.006065,0.005653,0.005988,0.005947
21,90,3,700,0.006046,0.005798,0.006317,0.00564
21,90,3,800,0.006452,0.005392,0.006602,0.005575
21,90,3,900,0.006277,0.005334,0.00604,0.00555
21,90,3,1000,0.005966,0.005423,0.00583,0.005967
21,90,3,1100,0.005881,0.005963,0.006219,0.005941
21,90,3,1200,0.00634,0.005615,0.006465,0.005819
21,90,3,1300,0.006044,0.006482,0.006383,0.006675
21,90,3,1400,0.006785,0.005629,0.006359,0.005977
21,90,5,100,0.006343,0.004937,0.005893,0.005506
21,90,5,200,0.005949,0.006171,0.006126,0.005661
21,90,5,300,0.006872,0.005025,0.007014,0.005493
21,90,5,400,0.006236,0.005795,0.006045,0.00594
21,90,5,500,0.007047,0.005231,0.006421,0.005621
21,90,5,600,0.006334,0.005361,0.006051,0.005787
21,90,5,700,0.005972,0.005236,0.005916,0.005972
21,90,5,800,0.00583,0.005816,0.006009,0.006421
21,90,5,900,0.006812,0.005365,0.006427,0.006538
21,90,5,1000,0.005956,0.005873,0.005995,0.00708
21,90,5,1100,0.006336,0.005595,0.006379,0.006644
21,90,5,1200,0.00613,0.005443,0.00598,0.006631
21,90,5,1300,0.005863,0.006056,0.005968,0.007184
21,90,5,1400,0.006476,0.005654,0.006274,0.007627
21,90,7,100,0.006076,0.005914,0.006557,0.005564
21,90,7,200,0.007024,0.005107,0.006926,0.005596
21,90,7,300,0.00601,0.00502,0.005979,0.005602
21,90,7,400,0.005842,0.0062,0.00648,0.006506
21,90,7,500,0.007412,0.005546,0.006037,0.007353
21,90,7,600,0.006496,0.005908,0.006787,0.006714
21,90,7,700,0.006014,0.005297,0.005972,0.006804
21,90,7,800,0.005848,0.006558,0.006588,0.007249
21,90,7,900,0.006108,0.006183,0.007079,0.007437
21,90,7,1000,0.006231,0.005424,0.00603,0.007376
21,90,7,1100,0.00591,0.005705,0.005797,0.008213
21,90,7,1200,0.007016,0.006148,0.006103,0.009059
21,90,7,1300,0.006465,0.005761,0.006077,0.008322
21,90,7,1400,0.006015,0.006185,0.006423,0.009117
21,90,9,100,0.006089,0.005658,0.006337,0.005847
21,90,9,200,0.006482,0.005364,0.006598,0.005802
21,90,9,300,0.006418,0.005175,0.006053,0.006101
21,90,9,400,0.006042,0.00524,0.005901,0.006917
21,90,9,500,0.006367,0.00607,0.006425,0.007129
21,90,9,600,0.006011,0.005375,0.006021,0.007935
21,90,9,700,0.006451,0.005371,0.00636,0.007897
21,90,9,800,0.006182,0.005275,0.005874,0.008639
21,90,9,900,0.006387,0.005431,0.006341,0.009339
21,90,9,1000,0.00606,0.006088,0.006531,0.009069
21,90,9,1100,0.006047,0.005428,0.005827,0.009976
21,90,9,1200,0.006453,0.00582,0.006214,0.01067
21,90,9,1300,0.00635,0.005639,0.005885,0.010646
21,90,9,1400,0.006575,0.005692,0.006518,0.011625
21,90,11,100,0.006874,0.005127,0.006004,0.005391
21,90,11,200,0.006008,0.00514,0.00581,0.007255
21,90,11,300,0.006383,0.005321,0.006662,0.007015
21,90,11,400,0.006687,0.005984,0.006726,0.007648
21,90,11,500,0.006542,0.005312,0.006026,0.007798
21,90,11,600,0.005882,0.006023,0.006059,0.009329
21,90,11,700,0.005928,0.005852,0.006821,0.009555
21,90,11,800,0.00617,0.005363,0.005875,0.010214
21,90,11,900,0.006394,0.005474,0.006372,0.011035
21,90,11,1000,0.006463,0.005568,0.006045,0.01081
21,90,11,1100,0.005991,0.005978,0.006379,0.012214
21,90,11,1200,0.006438,0.005645,0.006179,0.01213
21,90,11,1300,0.006375,0.005653,0.006676,0.013192
21,90,11,1400,0.006377,0.005618,0.005909,0.014291
21,100,3,100,0.006428,0.005395,0.006112,0.005499
21,100,3,200,0.006458,0.005379,0.006593,0.005186
21,100,3,300,0.006036,0.006298,0.006043,0.005068
21,100,3,400,0.006025,0.005495,0.005872,0.005771
21,100,3,500,0.005956,0.005701,0.005999,0.005761
21,100,3,600,0.006542,0.005271,0.006643,0.005481
21,100,3,700,0.0061,0.005634,0.006058,0.006144
21,100,3,800,0.006124,0.005938,0.006532,0.005496
21,100,3,900,0.006525,0.005431,0.00624,0.005662
21,100,3,1000,0.006129,0.005526,0.006079,0.005711
21,100,3,1100,0.005904,0.005856,0.006071,0.006163
21,100,3,1200,0.006171,0.005713,0.006424,0.005867
21,100,3,1300,0.006377,0.005757,0.006121,0.006629
21,100,3,1400,0.006149,0.00608,0.006508,0.00622
21,100,5,100,0.006431,0.005099,0.006347,0.005097
21,100,5,200,0.006399,0.005107,0.00607,0.005198
21,100,5,300,0.006067,0.005212,0.005954,0.005941
21,100,5,400,0.006236,0.005528,0.006603,0.005606
21,100,5,500,0.006334,0.005224,0.006215,0.005824
21,100,5,600,0.006029,0.005913,0.006097,0.006332
21,100,5,700,0.006566,0.005347,0.006534,0.006064
21,100,5,800,0.00619,0.005402,0.006002,0.006076
21,100,5,900,0.006035,0.005533,0.005898,0.006804
21,100,5,1000,0.00633,0.005741,0.006412,0.006779
21,100,5,1100,0.006004,0.006833,0.006608,0.007059
21,100,5,1200,0.006484,0.005736,0.00618,0.006768
21,100,5,1300,0.005925,0.006297,0.005922,0.007468
21,100,5,1400,0.006875,0.005948,0.006161,0.007794
21,100,7,100,0.006194,0.005485,0.006309,0.005309
21,100,7,200,0.006523,0.005096,0.006505,0.005438
21,100,7,300,0.006075,0.005573,0.006009,0.005686
21,100,7,400,0.006003,0.005122,0.006234,0.006399
21,100,7,500,0.006265,0.005466,0.006627,0.006249
21,100,7,600,0.006257,0.005475,0.00599,0.007143
21,100,7,700,0.006518,0.005668,0.006572,0.006778
21,100,7,800,0.00605,0.005341,0.005971,0.007131
21,100,7,900,0.006215,0.005921,0.006143,0.007684
21,100,7,1000,0.006249,0.005574,0.006011,0.008471
21,100,7,1100,0.006593,0.005599,0.006605,0.007836
21,100,7,1200,0.005999,0.005943,0.006146,0.008639
21,100,7,1300,0.006289,0.005651,0.005899,0.009032
21,100,7,1400,0.00645,0.005771,0.00598,0.008584
21,100,9,100,0.005963,0.005598,0.005854,0.006588
21,100,9,200,0.006432,0.005483,0.006584,0.005795
21,100,9,300,0.006854,0.005855,0.006069,0.006783
21,100,9,400,0.006429,0.005608,0.00652,0.006611
21,100,9,500,0.006291,0.005185,0.005994,0.006913
21,100,9,600,0.005904,0.005824,0.005988,0.007888
21,100,9,700,0.006449,0.005439,0.006113,0.008497
21,100,9,800,0.00629,0.005787,0.006462,0.008219
21,100,9,900,0.006045,0.005311,0.005869,0.009257
21,100,9,1000,0.00645,0.005498,0.006241,0.009976
21,100,9,1100,0.006683,0.005405,0.006057,0.009735
21,100,9,1200,0.006033,0.00616,0.006515,0.011217
21,100,9,1300,0.00654,0.005868,0.00627,0.010299
21,100,9,1400,0.006022,0.00613,0.006454,0.01176
21,100,11,100,0.006365,0.005299,0.006665,0.006101
21,100,11,200,0.006318,0.00506,0.006071,0.006044
21,100,11,300,0.006028,0.005632,0.005809,0.007661
21,100,11,400,0.006555,0.005153,0.006385,0.007789
21,100,11,500,0.006017,0.006501,0.006813,0.007939
21,100,11,600,0.006046,0.005316,0.005905,0.00871
21,100,11,700,0.006299,0.005687,0.006722,0.00992
21,100,11,800,0.006261,0.005794,0.006274,0.009817
21,100,11,900,0.005994,0.005912,0.006005,0.011446
21,100,11,1000,0.006209,0.006588,0.006343,0.01097
21,100,11,1100,0.005925,0.006515,0.006028,0.012669
21,100,11,1200,0.006525,0.005812,0.006097,0.012243
21,100,11,1300,0.006919,0.005704,0.00665,0.013689
21,100,11,1400,0.006199,0.005588,0.005942,0.01486
31,80,3,100,0.008949,0.01118,0.00908,0.01069
31,80,3,200,0.008952,0.010692,0.009054,0.011824
31,80,3,300,0.009039,0.010864,0.008922,0.010686
31,80,3,400,0.009387,0.010965,0.009261,0.011866
31,80,3,500,0.008905,0.0111,0.009026,0.011273
31,80,3,600,0.008887,0.011132,0.008984,0.011896
31,80,3,700,0.008919,0.011531,0.008897,0.011178
31,80,3,800,0.009025,0.01115,0.009108,0.011765
31,80,3,900,0.008995,0.011244,0.009064,0.011393
31,80,3,1000,0.008929,0.011181,0.008989,0.012102
31,80,3,1100,0.009036,0.01195,0.00953,0.015851
31,80,3,1200,0.0097,0.010917,0.009958,0.011775
31,80,3,1300,0.009864,0.011254,0.00908,0.012663
31,80,3,1400,0.010172,0.011083,0.009238,0.01269
31,80,5,100,0.009972,0.010442,0.009684,0.011967
31,80,5,200,0.010154,0.010827,0.008917,0.012291
31,80,5,300,0.009548,0.010997,0.008791,0.011565
31,80,5,400,0.009682,0.010409,0.00985,0.012211
31,80,5,500,0.009693,0.010494,0.009475,0.011905
31,80,5,600,0.009734,0.010773,0.009354,0.012565
31,80,5,700,0.009684,0.010812,0.00917,0.012313
31,80,5,800,0.009702,0.011573,0.009182,0.013795
31,80,5,900,0.00953,0.010985,0.009759,0.012856
31,80,5,1000,0.009872,0.010957,0.009716,0.013772
31,80,5,1100,0.009484,0.010857,0.009266,0.012512
31,80,5,1200,0.009682,0.0111,0.009501,0.013089
31,80,5,1300,0.009876,0.011132,0.009394,0.012661
31,80,5,1400,0.009989,0.011096,0.009908,0.013869
31,80,7,100,0.009544,0.010224,0.009501,0.011514
31,80,7,200,0.010218,0.010381,0.00953,0.011918
31,80,7,300,0.010115,0.010607,0.009371,0.011992
31,80,7,400,0.009412,0.01073,0.008857,0.012984
31,80,7,500,0.00898,0.011039,0.008804,0.012156
31,80,7,600,0.008846,0.011695,0.008848,0.01491
31,80,7,700,0.009891,0.011474,0.008878,0.013341
31,80,7,800,0.009676,0.011371,0.009004,0.014192
31,80,7,900,0.009743,0.010979,0.009033,0.013963
31,80,7,1000,0.010004,0.010808,0.009306,0.014534
31,80,7,1100,0.009953,0.010978,0.009493,0.014168
31,80,7,1200,0.009182,0.010839,0.009983,0.014023
31,80,7,1300,0.009196,0.011474,0.008974,0.014454
31,80,7,1400,0.008825,0.01217,0.010342,0.015518
31,80,9,100,0.009277,0.011275,0.009065,0.011352
31,80,9,200,0.008892,0.011331,0.008929,0.013121
31,80,9,300,0.008834,0.011906,0.008804,0.01288
31,80,9,400,0.008848,0.011776,0.008831,0.014122
31,80,9,500,0.008805,0.012029,0.008953,0.013545
31,80,9,600,0.008806,0.011726,0.008951,0.014274
31,80,9,700,0.009059,0.011618,0.009121,0.013605
31,80,9,800,0.009007,0.011576,0.009202,0.015005
31,80,9,900,0.009439,0.011308,0.009554,0.013941
31,80,9,1000,0.009571,0.011145,0.009833,0.01511
31,80,9,1100,0.009415,0.01074,0.009331,0.014929
31,80,9,1200,0.009157,0.010974,0.009691,0.015749
31,80,9,1300,0.008793,0.011817,0.008893,0.016212
31,80,9,1400,0.008845,0.011849,0.009669,0.016534
31,80,11,100,0.009366,0.010863,0.009588,0.01073
31,80,11,200,0.009411,0.010858,0.009206,0.01169
31,80,11,300,0.009092,0.011055,0.008986,0.01252
31,80,11,400,0.008821,0.011323,0.009081,0.016297
31,80,11,500,0.009554,0.010679,0.00912,0.013653
31,80,11,600,0.009439,0.01069,0.009174,0.015186
31,80,11,700,0.009567,0.010553,0.009426,0.015527
31,80,11,800,0.009156,0.010667,0.009405,0.016842
31,80,11,900,0.009108,0.011296,0.008923,0.017034
31,80,11,1000,0.008921,0.012107,0.009682,0.017064
31,80,11,1100,0.009618,0.011985,0.00996,0.016867
31,80,11,1200,0.00905,0.011921,0.009111,0.018989
31,80,11,1300,0.009375,0.011235,0.009569,0.019478
31,80,11,1400,0.009098,0.011717,0.009005,0.019806
31,90,3,100,0.009221,0.011605,0.010269,0.010398
31,90,3,200,0.008996,0.011187,0.008997,0.011765
31,90,3,300,0.00887,0.011604,0.009034,0.012925
31,90,3,400,0.008847,0.011436,0.008871,0.012647
31,90,3,500,0.008837,0.012093,0.008855,0.011867
31,90,3,600,0.008815,0.012108,0.008871,0.012912
31,90,3,700,0.008828,0.011618,0.008982,0.011987
31,90,3,800,0.009025,0.011915,0.008875,0.013372
31,90,3,900,0.008855,0.012359,0.00886,0.012309
31,90,3,1000,0.008826,0.012126,0.008883,0.013127
31,90,3,1100,0.008846,0.012421,0.008833,0.012259
31,90,3,1200,0.008835,0.012383,0.008888,0.013185
31,90,3,1300,0.008834,0.012795,0.009016,0.012036
31,90,3,1400,0.008847,0.012403,0.008993,0.013053
31,90,5,100,0.008859,0.011606,0.009029,0.011557
31,90,5,200,0.008802,0.011657,0.008902,0.012786
31,90,5,300,0.008835,0.011763,0.008848,0.011691
31,90,5,400,0.008866,0.011667,0.008863,0.013135
31,90,5,500,0.00904,0.012693,0.008861,0.013731
31,90,5,600,0.008922,0.012105,0.00882,0.013477
31,90,5,700,0.009158,0.011988,0.008844,0.013557
31,90,5,800,0.009211,0.010574,0.010219,0.011711
31,90,5,900,0.009243,0.010687,0.009721,0.011578
31,90,5,1000,0.009513,0.011308,0.009206,0.012569
31,90,5,1100,0.009139,0.010809,0.009463,0.011769
31,90,5,1200,0.009058,0.010799,0.00912,0.013274
31,90,5,1300,0.009013,0.011625,0.008884,0.013072
31,90,5,1400,0.008882,0.012247,0.009385,0.0139
31,90,7,100,0.008882,0.011847,0.008891,0.011936
31,90,7,200,0.00883,0.011607,0.008852,0.013133
31,90,7,300,0.008923,0.012631,0.008825,0.01313
31,90,7,400,0.008822,0.012728,0.008854,0.013475
31,90,7,500,0.008813,0.011902,0.009097,0.013389
31,90,7,600,0.008813,0.012082,0.01006,0.014091
31,90,7,700,0.010472,0.01067,0.009486,0.013121
31,90,7,800,0.010319,0.010681,0.009353,0.013555
31,90,7,900,0.010446,0.010725,0.009867,0.013485
31,90,7,1000,0.009334,0.010738,0.009707,0.014745
31,90,7,1100,0.009069,0.010747,0.009796,0.013302
31,90,7,1200,0.009156,0.010799,0.009109,0.014534
31,90,7,1300,0.008881,0.011482,0.008852,0.014608
31,90,7,1400,0.008858,0.012039,0.009724,0.014605
31,90,9,100,0.00877,0.011148,0.008889,0.011178
31,90,9,200,0.008839,0.011384,0.00882,0.012618
31,90,9,300,0.009015,0.011859,0.008852,0.01287
31,90,9,400,0.008823,0.012114,0.008902,0.013946
31,90,9,500,0.009017,0.011324,0.008824,0.013261
31,90,9,600,0.00888,0.012056,0.008928,0.01397
31,90,9,700,0.008827,0.011829,0.009074,0.013971
31,90,9,800,0.008993,0.011618,0.009117,0.01468
31,90,9,900,0.009357,0.011098,0.009145,0.014536
31,90,9,1000,0.009337,0.011289,0.009348,0.015142
31,90,9,1100,0.009479,0.01142,0.009397,0.014772
31,90,9,1200,0.009252,0.010839,0.009842,0.015229
31,90,9,1300,0.009278,0.010894,0.009026,0.016066
31,90,9,1400,0.008833,0.011806,0.009641,0.016616
31,90,11,100,0.009158,0.011006,0.008956,0.011327
31,90,11,200,0.008783,0.011174,0.008814,0.012996
31,90,11,300,0.008926,0.011287,0.008825,0.01331
31,90,11,400,0.008857,0.012057,0.00905,0.014452
31,90,11,500,0.009642,0.012577,0.009305,0.014196
31,90,11,600,0.009327,0.011902,0.01055,0.013955
31,90,11,700,0.009563,0.010986,0.009544,0.014423
31,90,11,800,0.009373,0.010567,0.009929,0.01515
31,90,11,900,0.009185,0.010741,0.008914,0.016178
31,90,11,1000,0.008878,0.012167,0.009606,0.016901
31,90,11,1100,0.009341,0.011412,0.009268,0.017186
31,90,11,1200,0.009627,0.01092,0.010289,0.017923
31,90,11,1300,0.00891,0.011448,0.009145,0.018816
31,90,11,1400,0.009516,0.011128,0.009251,0.019425
31,100,3,100,0.008915,0.010608,0.009119,0.010192
31,100,3,200,0.009034,0.010312,0.009265,0.010384
31,100,3,300,0.009258,0.010457,0.009118,0.010346
31,100,3,400,0.009231,0.010398,0.009289,0.011333
31,100,3,500,0.008961,0.010676,0.009054,0.010671
31,100,3,600,0.008965,0.01059,0.009015,0.011412
31,100,3,700,0.008981,0.010903,0.008946,0.011372
31,100,3,800,0.008933,0.011086,0.008954,0.012377
31,100,3,900,0.008869,0.011141,0.008906,0.011502
31,100,3,1000,0.008918,0.011491,0.008912,0.012236
31,100,3,1100,0.008883,0.011498,0.008868,0.011651
31,100,3,1200,0.008874,0.011339,0.008923,0.012064
31,100,3,1300,0.00886,0.011487,0.008866,0.011843
31,100,3,1400,0.008842,0.013202,0.008834,0.013378
31,100,5,100,0.009008,0.011434,0.008844,0.010711
31,100,5,200,0.0089,0.010875,0.008854,0.011413
31,100,5,300,0.008991,0.011759,0.008875,0.01162
31,100,5,400,0.008862,0.011898,0.009153,0.013299
31,100,5,500,0.008869,0.011536,0.008947,0.011706
31,100,5,600,0.008866,0.011538,0.008888,0.012654
31,100,5,700,0.008873,0.011539,0.00887,0.01192
31,100,5,800,0.008863,0.011695,0.008858,0.012783
31,100,5,900,0.008857,0.011653,0.008901,0.012466
31,100,5,1000,0.008897,0.01166,0.008862,0.013205
31,100,5,1100,0.00886,0.011934,0.008854,0.013431
31,100,5,1200,0.009621,0.010863,0.010091,0.012443
31,100,5,1300,0.009036,0.01118,0.009406,0.012641
31,100,5,1400,0.009055,0.01124,0.009414,0.015032
31,100,7,100,0.009085,0.010506,0.009408,0.010945
31,100,7,200,0.008965,0.010477,0.008837,0.011402
31,100,7,300,0.009063,0.010705,0.008851,0.011677
31,100,7,400,0.008878,0.011668,0.009001,0.013076
31,100,7,500,0.008849,0.011621,0.008905,0.01186
31,100,7,600,0.008856,0.011511,0.008891,0.01453
31,100,7,700,0.009038,0.011504,0.008872,0.013108
31,100,7,800,0.008844,0.011422,0.008922,0.014815
31,100,7,900,0.008836,0.012447,0.008988,0.012947
31,100,7,1000,0.008881,0.011926,0.008959,0.014174
31,100,7,1100,0.009027,0.011648,0.009405,0.013661
31,100,7,1200,0.009278,0.011353,0.009579,0.014969
31,100,7,1300,0.009607,0.011194,0.009497,0.013682
31,100,7,1400,0.009424,0.011539,0.01006,0.014416
31,100,9,100,0.009264,0.010206,0.009322,0.010849
31,100,9,200,0.00946,0.010304,0.009554,0.011083
31,100,9,300,0.009552,0.01105,0.009774,0.011426
31,100,9,400,0.009329,0.010767,0.009373,0.012517
31,100,9,500,0.00949,0.010904,0.009414,0.012441
31,100,9,600,0.009256,0.011035,0.00916,0.013398
31,100,9,700,0.009358,0.010936,0.009472,0.01357
31,100,9,800,0.009022,0.010862,0.009196,0.014968
31,100,9,900,0.010061,0.010782,0.010288,0.014613
31,100,9,1000,0.00909,0.010656,0.010086,0.014762
31,100,9,1100,0.009179,0.010712,0.009275,0.015719
31,100,9,1200,0.00907,0.011526,0.009663,0.015688
31,100,9,1300,0.008878,0.012556,0.009364,0.016232
31,100,9,1400,0.00948,0.011902,0.010344,0.016665
31,100,11,100,0.00931,0.010341,0.008913,0.01079
31,100,11,200,0.008869,0.010433,0.009003,0.012666
31,100,11,300,0.009319,0.010877,0.009128,0.012701
31,100,11,400,0.008876,0.011283,0.009405,0.014535
31,100,11,500,0.008928,0.011986,0.008867,0.014138
31,100,11,600,0.009041,0.011977,0.009197,0.01516
31,100,11,700,0.010073,0.011719,0.009718,0.014463
31,100,11,800,0.009458,0.011294,0.010134,0.015038
31,100,11,900,0.009169,0.010676,0.009117,0.016051
31,100,11,1000,0.008844,0.011819,0.009803,0.016703
31,100,11,1100,0.009076,0.011612,0.009149,0.017683
31,100,11,1200,0.009493,0.011093,0.009942,0.01815
31,100,11,1300,0.008973,0.011472,0.008907,0.019744
31,100,11,1400,0.010051,0.011113,0.009456,0.01987
41,80,3,100,0.013165,0.020351,0.013346,0.018706
41,80,3,200,0.013602,0.018753,0.013756,0.01912
41,80,3,300,0.013657,0.019696,0.014086,0.018905
41,80,3,400,0.013867,0.02042,0.014169,0.019787
41,80,3,500,0.013779,0.020286,0.014178,0.019508
41,80,3,600,0.014634,0.021753,0.01403,0.019349
41,80,3,700,0.013602,0.020222,0.014004,0.019043
41,80,3,800,0.013491,0.020319,0.013594,0.019166
41,80,3,900,0.01359,0.019268,0.013571,0.019414
41,80,3,1000,0.013592,0.019607,0.015866,0.018993
41,80,3,1100,0.013504,0.020572,0.013595,0.019441
41,80,3,1200,0.013369,0.021014,0.013656,0.019597
41,80,3,1300,0.013566,0.02102,0.01393,0.019965
41,80,3,1400,0.013956,0.021254,0.013492,0.020239
41,80,5,100,0.013514,0.020661,0.013643,0.018509
41,80,5,200,0.014085,0.019765,0.014014,0.019808
41,80,5,300,0.013744,0.020502,0.013827,0.019362
41,80,5,400,0.013575,0.020337,0.013699,0.020001
41,80,5,500,0.013288,0.020742,0.013602,0.019643
41,80,5,600,0.013878,0.019523,0.013578,0.019412
41,80,5,700,0.014008,0.021932,0.014946,0.020361
41,80,5,800,0.01422,0.020452,0.013628,0.020043
41,80,5,900,0.013823,0.021078,0.014501,0.020391
41,80,5,1000,0.0141,0.02157,0.014403,0.02058
41,80,5,1100,0.01404,0.020309,0.01411,0.021207
41,80,5,1200,0.01872,0.030382,0.022346,0.027847
41,80,5,1300,0.014184,0.019199,0.013355,0.020923
41,80,5,1400,0.013199,0.020815,0.013932,0.021001
41,80,7,100,0.013779,0.021084,0.013744,0.019492
41,80,7,200,0.013849,0.019548,0.013903,0.019111
41,80,7,300,0.013685,0.019862,0.013667,0.019845
41,80,7,400,0.014008,0.019706,0.014198,0.019878
41,80,7,500,0.013522,0.020413,0.013731,0.020324
41,80,7,600,0.013814,0.020441,0.013551,0.020547
41,80,7,700,0.013638,0.019854,0.013556,0.020433
41,80,7,800,0.013445,0.019938,0.013619,0.020932
41,80,7,900,0.013758,0.020255,0.013631,0.020964
41,80,7,1000,0.013718,0.020335,0.013694,0.020994
41,80,7,1100,0.013505,0.020867,0.01466,0.021326
41,80,7,1200,0.013973,0.02123,0.014587,0.022325
41,80,7,1300,0.013961,0.020963,0.013922,0.023169
41,80,7,1400,0.014006,0.020914,0.014285,0.02369
41,80,9,100,0.014427,0.019305,0.014641,0.020103
41,80,9,200,0.013372,0.020484,0.013943,0.020322
41,80,9,300,0.014275,0.021342,0.014416,0.020418
41,80,9,400,0.013998,0.020738,0.013617,0.020879
41,80,9,500,0.013752,0.020204,0.013983,0.020753
41,80,9,600,0.013768,0.020277,0.013924,0.021855
41,80,9,700,0.014111,0.019979,0.013675,0.022196
41,80,9,800,0.01446,0.019815,0.01375,0.022582
41,80,9,900,0.014141,0.020334,0.013937,0.022301
41,80,9,1000,0.015383,0.020527,0.014079,0.022772
41,80,9,1100,0.013764,0.020525,0.013852,0.023747
41,80,9,1200,0.014277,0.020212,0.013203,0.024621
41,80,9,1300,0.013968,0.020386,0.013641,0.02444
41,80,9,1400,0.013629,0.020121,0.013777,0.025632
41,80,11,100,0.013645,0.019631,0.013686,0.019516
41,80,11,200,0.013772,0.020314,0.013674,0.02042
41,80,11,300,0.013789,0.020874,0.014561,0.021552
41,80,11,400,0.013909,0.021334,0.014563,0.022029
41,80,11,500,0.013638,0.020105,0.0139,0.02171
41,80,11,600,0.013689,0.020192,0.013683,0.02375
41,80,11,700,0.013793,0.020188,0.013783,0.023429
41,80,11,800,0.014189,0.02033,0.014414,0.023607
41,80,11,900,0.014033,0.020449,0.013758,0.024559
41,80,11,1000,0.014039,0.020602,0.014318,0.025648
41,80,11,1100,0.015208,0.019569,0.013841,0.025533
41,80,11,1200,0.013863,0.020212,0.013892,0.026213
41,80,11,1300,0.013924,0.019927,0.013677,0.026587
