Fichier, Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCU, time_subproblem_KCU, time_master_KCRDK, time_subproblem_KCRDK, time_master_KC_HOG, time_subproblem_KC_HOG
11,20,0.003358,0.002098,0.009048,0.00203,0.003809,0.001882,0.003725,0.004459,0.003943,0.019529
11,20,0.003562,0.001988,0.008823,0.002019,0.003783,0.001886,0.00354,0.004384,0.003734,0.018698
11,20,0.003452,0.001992,0.008997,0.002042,0.004264,0.001862,0.003563,0.004628,0.003749,0.018852
11,20,0.003361,0.001961,0.009085,0.002016,0.00369,0.001926,0.00353,0.004416,0.0038,0.018857
11,20,0.003432,0.002009,0.009216,0.002019,0.003706,0.00185,0.00375,0.004498,0.003603,0.018692
11,20,0.003451,0.00196,0.009027,0.001963,0.003698,0.001828,0.003694,0.004453,0.003877,0.018957
11,20,0.003282,0.002141,0.008972,0.001982,0.003699,0.001833,0.003738,0.004448,0.003689,0.018695
11,20,0.003408,0.002002,0.009159,0.001998,0.00374,0.001838,0.003775,0.004486,0.003659,0.018853
11,20,0.003392,0.001958,0.00898,0.001985,0.003693,0.00188,0.00359,0.004338,0.003652,0.019099
11,20,0.00346,0.00197,0.008717,0.001947,0.003802,0.001831,0.003633,0.004531,0.003896,0.01897
11,20,0.003496,0.001977,0.009104,0.001971,0.003753,0.001825,0.003686,0.004327,0.003745,0.018757
11,20,0.003478,0.001921,0.008629,0.001971,0.003659,0.001854,0.003946,0.004443,0.003754,0.018719
11,20,0.003487,0.002003,0.009193,0.001977,0.003715,0.001869,0.004087,0.004621,0.003972,0.018761
11,20,0.003466,0.00194,0.009022,0.001949,0.003802,0.001884,0.00372,0.004535,0.003503,0.018701
11,20,0.003513,0.001939,0.008942,0.001984,0.003708,0.001836,0.003603,0.00441,0.003844,0.018966
11,20,0.003504,0.002164,0.009359,0.002114,0.003773,0.001854,0.003852,0.004416,0.00364,0.018824
11,20,0.003532,0.001998,0.008813,0.001942,0.003765,0.001897,0.003626,0.004493,0.003711,0.018601
11,20,0.003179,0.002082,0.008686,0.001969,0.0039,0.001904,0.004068,0.004561,0.00452,0.018745
11,20,0.003429,0.00199,0.00913,0.001944,0.003684,0.001874,0.003742,0.004396,0.003812,0.018859
11,20,0.00347,0.002001,0.008856,0.001928,0.003599,0.001836,0.003631,0.004443,0.003778,0.018797
11,20,0.003345,0.001965,0.008938,0.002048,0.003714,0.00184,0.003732,0.004303,0.00376,0.018813
11,20,0.003301,0.001989,0.008978,0.002017,0.003742,0.001839,0.003721,0.004413,0.003871,0.019107
11,40,0.003367,0.002018,0.008827,0.001952,0.003848,0.001806,0.00364,0.004596,0.003774,0.018634
11,40,0.00327,0.002142,0.008714,0.00196,0.003671,0.001818,0.003545,0.004374,0.003786,0.018842
11,40,0.003501,0.001993,0.009185,0.001958,0.003807,0.00184,0.003745,0.004465,0.003928,0.018976
11,40,0.003405,0.001976,0.009138,0.001962,0.00377,0.001833,0.003619,0.004365,0.003754,0.019209
11,40,0.003341,0.001961,0.008826,0.00195,0.00375,0.001873,0.003635,0.004438,0.003719,0.018847
11,40,0.003413,0.001954,0.009174,0.001949,0.003754,0.001918,0.003718,0.004473,0.003858,0.01884
