Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG, time_master_KCHOGL, time_subproblem_KCHOGL
21,80,0.055137,0.011911,0.042697,0.003836,0.005358,0.005037,0.005243,0.004727,0.005243,0.003728,0.005936,0.003764,0.005261,0.006429,0.005263,0.006198
21,80,0.437782,0.02922,0.024518,0.003771,0.005723,0.006255,0.006745,0.005262,0.00569,0.004079,0.006337,0.003812,0.005838,0.008404,0.005979,0.00675
21,80,0.016838,0.00664,0.071701,0.003874,0.008437,0.007329,0.008358,0.006813,0.008289,0.006251,0.011074,0.005753,0.008443,0.009512,0.008396,0.008928
21,80,0.230094,0.021867,0.02186,0.003796,0.005564,0.006175,0.006258,0.005261,0.005721,0.00367,0.006398,0.003798,0.00558,0.008296,0.005864,0.006991
21,80,0.009903,0.005068,0.040743,0.004382,0.00565,0.004963,0.005755,0.004588,0.005352,0.004314,0.005985,0.003788,0.005461,0.006336,0.005662,0.0059
21,80,0.017058,0.006744,0.04442,0.003845,0.008725,0.007472,0.008646,0.006674,0.008461,0.005838,0.010127,0.005786,0.00857,0.009637,0.008339,0.009488
21,80,0.052493,0.013579,0.067349,0.003826,0.018902,0.0156,0.018664,0.014182,0.018134,0.011911,0.00967,0.005828,0.018878,0.020285,0.01888,0.019153
21,80,0.50032,0.032573,0.031109,0.003813,0.005939,0.006379,0.006343,0.005583,0.005716,0.003782,0.006417,0.003775,0.005725,0.008092,0.006138,0.007022
21,80,0.010651,0.004986,0.065685,0.00386,0.009112,0.007535,0.008901,0.006983,0.008687,0.005734,0.010598,0.006069,0.008936,0.00966,0.008925,0.009909
21,80,0.005375,0.003319,0.039401,0.003837,0.005435,0.005464,0.005399,0.004195,0.005205,0.003758,0.006008,0.003778,0.005377,0.006475,0.005162,0.006017
21,80,0.186569,0.020165,0.024297,0.003757,0.00568,0.006109,0.00612,0.005132,0.005649,0.003757,0.006388,0.003777,0.005699,0.007624,0.005876,0.006592
21,80,0.017388,0.006718,0.0475,0.003808,0.005333,0.005182,0.005514,0.004393,0.005283,0.003773,0.006159,0.003529,0.005338,0.006583,0.00544,0.005992
21,80,0.010201,0.005099,0.067171,0.003858,0.005223,0.004861,0.0052,0.0042,0.005171,0.003651,0.005523,0.00377,0.005063,0.00629,0.005079,0.005752
21,80,0.004606,0.003306,0.048889,0.003805,0.005339,0.005013,0.00528,0.004372,0.005237,0.003767,0.005921,0.003753,0.00527,0.006444,0.005278,0.005906
21,80,0.00544,0.003327,0.128069,0.003838,0.005371,0.005729,0.005313,0.005067,0.005298,0.003827,0.006045,0.004399,0.005267,0.006539,0.005246,0.005921
21,80,0.037344,0.009779,0.049632,0.003788,0.00996,0.008768,0.010107,0.006979,0.008626,0.005773,0.010184,0.005794,0.009165,0.011248,0.009045,0.009746
21,80,0.171696,0.019834,0.024549,0.003747,0.005495,0.006111,0.006033,0.005445,0.005508,0.004359,0.005936,0.003747,0.00609,0.007527,0.005783,0.006796
21,80,0.464415,0.030637,0.017344,0.003757,0.005584,0.006452,0.006535,0.005052,0.005589,0.003763,0.006286,0.003811,0.005596,0.007673,0.005943,0.006602
21,80,0.027897,0.008382,0.040745,0.003857,0.00861,0.008366,0.008595,0.00682,0.008556,0.00582,0.009922,0.005801,0.008539,0.009792,0.008584,0.008799
21,100,0.027691,0.008205,0.03987,0.003733,0.009718,0.007445,0.00967,0.006668,0.008917,0.006355,0.011491,0.005803,0.009214,0.009755,0.008542,0.008942
21,100,0.055259,0.011595,0.031062,0.003734,0.00538,0.004868,0.00529,0.004379,0.005288,0.00379,0.00598,0.003793,0.005351,0.006515,0.005566,0.005666
21,100,0.43761,0.029101,0.011101,0.003749,0.006364,0.0068,0.00662,0.005301,0.005751,0.003761,0.006324,0.003794,0.00593,0.008292,0.005963,0.00684
21,100,0.016847,0.006657,0.046923,0.003762,0.008386,0.007528,0.008366,0.007002,0.008407,0.005774,0.01109,0.00622,0.008393,0.009701,0.008466,0.008822
21,100,0.228576,0.023419,0.018518,0.003715,0.006192,0.006612,0.006356,0.005229,0.005483,0.00376,0.006391,0.003782,0.005929,0.008115,0.005892,0.006742
21,100,0.009873,0.005039,0.027711,0.00374,0.005584,0.005251,0.005688,0.00448,0.005317,0.003787,0.005953,0.003779,0.005534,0.006421,0.00555,0.005842
21,100,0.017059,0.006648,0.030616,0.003756,0.008601,0.007445,0.007975,0.006725,0.008475,0.005838,0.010214,0.00588,0.00867,0.010007,0.008655,0.008911
21,100,0.039675,0.010018,0.059975,0.00374,0.018917,0.015813,0.018772,0.01396,0.018978,0.011786,0.009654,0.005822,0.01878,0.019598,0.01884,0.018192
21,100,0.499881,0.032276,0.013562,0.003697,0.006698,0.007142,0.006699,0.005487,0.005654,0.003753,0.006456,0.003614,0.006106,0.008663,0.006192,0.007005
21,100,0.010585,0.004976,0.039234,0.003764,0.008926,0.007455,0.008781,0.006738,0.008664,0.005764,0.010964,0.005787,0.008919,0.010022,0.008924,0.00891
21,100,0.005378,0.003339,0.035525,0.003741,0.00555,0.005002,0.005649,0.004362,0.005167,0.003764,0.00611,0.003788,0.005369,0.006414,0.005361,0.005863
21,100,0.186643,0.019918,0.013679,0.003694,0.00637,0.00705,0.006236,0.005076,0.00566,0.003742,0.006384,0.004333,0.005775,0.008423,0.005861,0.00662
21,100,0.01744,0.006627,0.040878,0.003733,0.005435,0.005112,0.005461,0.004488,0.005287,0.003742,0.005828,0.004328,0.005441,0.00655,0.005444,0.006248
21,100,0.010187,0.005578,0.036669,0.003725,0.005119,0.004798,0.005126,0.004281,0.005113,0.004252,0.005532,0.003735,0.005075,0.006314,0.005088,0.005826
21,100,0.004599,0.003309,0.045905,0.003764,0.005316,0.004953,0.005296,0.004564,0.005305,0.003758,0.006182,0.003783,0.005314,0.006468,0.005373,0.005918
21,100,0.0048,0.003937,0.057823,0.003827,0.005371,0.005074,0.005267,0.004871,0.005262,0.003799,0.006086,0.003812,0.005267,0.006565,0.005327,0.005989
21,100,0.037298,0.010019,0.042318,0.003767,0.009746,0.008753,0.009727,0.007057,0.008729,0.005809,0.010248,0.005848,0.009042,0.010407,0.009025,0.009266
21,100,0.17192,0.019919,0.016455,0.003721,0.006302,0.00692,0.006083,0.00517,0.005476,0.003763,0.006004,0.003753,0.005735,0.007997,0.005726,0.006652
21,100,0.465334,0.030518,0.013621,0.003743,0.006473,0.006491,0.006314,0.005712,0.005659,0.003784,0.006307,0.003791,0.005916,0.007864,0.005958,0.006715
21,100,0.027802,0.008356,0.040056,0.003719,0.008581,0.007793,0.0085,0.007134,0.008471,0.005795,0.009956,0.006392,0.008579,0.009538,0.008622,0.008896
31,0,0.030263,0.017176,0.179767,0.007922,0.014668,0.014879,0.014684,0.014349,0.014126,0.012023,0.016664,0.012096,0.014236,0.016064,0.014395,0.015405
31,0,0.044511,0.021812,0.182483,0.007852,0.008391,0.009183,0.008421,0.008612,0.008503,0.007927,0.009257,0.007875,0.008537,0.010848,0.008539,0.01018
31,0,0.461658,0.06027,0.039667,0.007845,0.009043,0.010822,0.00981,0.009965,0.008929,0.009212,0.009625,0.007876,0.009101,0.013496,0.009156,0.011478
31,0,0.016691,0.016215,0.254638,0.007943,0.014223,0.013478,0.014175,0.012761,0.013728,0.012276,0.016178,0.012908,0.013837,0.016297,0.013962,0.01679
31,0,0.271472,0.051256,0.049995,0.00798,0.008906,0.010991,0.009877,0.009935,0.008732,0.009102,0.009547,0.007903,0.008795,0.012488,0.009069,0.011462
31,0,0.01129,0.010483,0.204558,0.00789,0.009193,0.00902,0.009082,0.010224,0.008448,0.007904,0.009416,0.007927,0.008555,0.010645,0.009082,0.00977
31,0,0.018895,0.013815,0.21683,0.007969,0.013396,0.013843,0.013233,0.013112,0.013761,0.012192,0.014421,0.012262,0.012398,0.01615,0.012738,0.014905
31,0,0.01195,0.010436,0.289032,0.008,0.013758,0.015185,0.01372,0.014273,0.01343,0.013443,0.014714,0.012216,0.013183,0.016323,0.01242,0.015535
31,0,0.50583,0.063505,0.032209,0.007825,0.008867,0.010828,0.009309,0.008954,0.00891,0.007863,0.009623,0.007869,0.00889,0.011116,0.00916,0.010595
31,0,0.010723,0.01144,0.203138,0.007949,0.013963,0.014205,0.014137,0.013065,0.014207,0.01387,0.015305,0.012197,0.014113,0.01748,0.014363,0.015303
31,0,0.005917,0.006934,0.139423,0.007699,0.007989,0.010332,0.00863,0.00852,0.008792,0.007345,0.009195,0.007809,0.008434,0.010858,0.008678,0.010047
31,0,0.288622,0.04804,0.043818,0.007976,0.00899,0.010864,0.009441,0.00988,0.00913,0.007959,0.00966,0.007877,0.008948,0.012286,0.009208,0.011566
31,0,0.011875,0.010492,0.173653,0.007362,0.008471,0.00937,0.008563,0.00997,0.008571,0.007906,0.009092,0.007848,0.008513,0.010871,0.008491,0.010155
31,0,0.012143,0.010303,0.17754,0.007896,0.008248,0.009038,0.008387,0.008558,0.008369,0.007744,0.009204,0.007814,0.008309,0.01048,0.008218,0.009946
31,0,0.004044,0.008011,0.157751,0.007868,0.009378,0.008798,0.008558,0.009539,0.008415,0.009094,0.009236,0.007871,0.008449,0.010689,0.008507,0.010076
31,0,0.006177,0.006833,0.183129,0.007883,0.008483,0.0092,0.00855,0.008454,0.008706,0.007469,0.009155,0.007822,0.008387,0.010766,0.008397,0.010087
31,0,0.054904,0.02396,0.18936,0.008124,0.015798,0.01495,0.014544,0.013402,0.014001,0.013306,0.015493,0.012633,0.014451,0.01744,0.01423,0.015671
31,0,0.151352,0.037545,0.045878,0.007826,0.009393,0.010873,0.009424,0.011031,0.008579,0.007828,0.00919,0.007843,0.009364,0.01219,0.008805,0.011411
31,0,0.406598,0.060587,0.032973,0.007609,0.008793,0.010794,0.009457,0.00974,0.008841,0.007785,0.009445,0.007786,0.008837,0.012264,0.008962,0.012463
31,0,0.029003,0.018281,0.21128,0.007887,0.014126,0.013471,0.013765,0.01327,0.013727,0.013251,0.015691,0.011551,0.013754,0.015937,0.013867,0.015258
31,20,0.030487,0.017148,0.181772,0.007856,0.013672,0.014615,0.013715,0.014314,0.014247,0.0127,0.016639,0.01295,0.013826,0.016773,0.014586,0.016262
31,20,0.045799,0.020524,0.188957,0.007853,0.008464,0.009262,0.00848,0.010387,0.008379,0.007803,0.009081,0.007815,0.008791,0.010256,0.008504,0.01011
31,20,0.459348,0.063254,0.036988,0.00783,0.00892,0.010908,0.009469,0.009818,0.008934,0.007852,0.009582,0.007838,0.008944,0.013645,0.009273,0.012582
31,20,0.019183,0.013784,0.199782,0.007603,0.014189,0.014707,0.013593,0.013095,0.013735,0.012026,0.016331,0.011807,0.013624,0.016203,0.013787,0.015354
31,20,0.272211,0.050805,0.051126,0.007907,0.00874,0.010982,0.009879,0.009633,0.008779,0.007886,0.009627,0.007819,0.008819,0.012474,0.009166,0.012637
31,20,0.011358,0.010294,0.133875,0.007925,0.008812,0.01041,0.008907,0.008583,0.008503,0.007903,0.009261,0.007916,0.008534,0.010663,0.008698,0.010759
31,20,0.017674,0.015114,0.153108,0.007985,0.014617,0.013438,0.014002,0.013197,0.014257,0.0117,0.015372,0.012191,0.013933,0.016232,0.013952,0.016076
31,20,0.011962,0.011636,0.171878,0.008018,0.013243,0.014071,0.013574,0.013142,0.013555,0.012128,0.014701,0.012116,0.013633,0.016275,0.013858,0.015348
31,20,0.505843,0.065081,0.032384,0.007823,0.00896,0.00961,0.009613,0.009328,0.009041,0.007858,0.009938,0.007475,0.008979,0.011139,0.009259,0.0094
31,20,0.012125,0.010385,0.227204,0.007413,0.014169,0.014673,0.014245,0.013692,0.01395,0.013395,0.015952,0.012198,0.014334,0.016257,0.014404,0.0155
31,20,0.005924,0.00818,0.182935,0.007893,0.008851,0.009179,0.008749,0.009829,0.009105,0.00738,0.009368,0.00791,0.008659,0.010726,0.008818,0.01011
31,20,0.28853,0.049862,0.044855,0.007455,0.008912,0.011318,0.008454,0.010362,0.009041,0.007893,0.009611,0.007861,0.009072,0.012335,0.009372,0.011313
31,20,0.009391,0.012691,0.155351,0.007787,0.008588,0.010066,0.008793,0.009721,0.008655,0.007855,0.009165,0.007892,0.008503,0.010839,0.008748,0.01023
31,20,0.011479,0.01045,0.281873,0.007967,0.008383,0.009166,0.008352,0.008565,0.008794,0.007625,0.009157,0.007583,0.008432,0.010663,0.008962,0.010241
31,20,0.005326,0.006981,0.216935,0.007949,0.008942,0.00867,0.008537,0.008646,0.008498,0.007866,0.009651,0.007604,0.0087,0.010652,0.008477,0.010181
31,20,0.006244,0.006872,0.248858,0.007864,0.008535,0.009295,0.008565,0.010184,0.008606,0.007816,0.009266,0.007812,0.008451,0.010743,0.008531,0.010107
31,20,0.052642,0.026301,0.180211,0.00786,0.015576,0.016297,0.015413,0.013498,0.014101,0.013247,0.015629,0.01204,0.014598,0.017459,0.013029,0.016564
31,20,0.15069,0.039219,0.049705,0.007589,0.009073,0.010835,0.009617,0.009732,0.008683,0.009079,0.009171,0.007885,0.009306,0.012319,0.00898,0.012581
31,20,0.407919,0.061188,0.033596,0.00782,0.008846,0.010808,0.009626,0.009764,0.008992,0.007666,0.00982,0.007567,0.008933,0.012387,0.009068,0.011251
31,20,0.030299,0.017031,0.167681,0.007885,0.013967,0.013785,0.014468,0.012842,0.013836,0.011975,0.01539,0.012761,0.014523,0.015309,0.014061,0.015372
31,40,0.030523,0.017203,0.160735,0.007883,0.014702,0.015215,0.01475,0.01449,0.015043,0.013407,0.016972,0.012253,0.014313,0.017411,0.014583,0.015702
31,40,0.045922,0.02059,0.151199,0.007913,0.009097,0.009319,0.008548,0.00879,0.0085,0.007862,0.009159,0.007898,0.008573,0.011409,0.008505,0.010196
31,40,0.465438,0.060041,0.039973,0.007898,0.009084,0.011016,0.009952,0.009957,0.009015,0.009,0.009668,0.007835,0.009046,0.012453,0.009271,0.012681
31,40,0.018026,0.01471,0.230185,0.007821,0.013924,0.013727,0.014233,0.013108,0.013678,0.012071,0.016059,0.013372,0.013735,0.016053,0.013856,0.015172
31,40,0.274983,0.048222,0.045805,0.007853,0.008672,0.011476,0.009532,0.00983,0.008671,0.007808,0.009481,0.007806,0.008645,0.012359,0.008964,0.011418
31,40,0.011318,0.010192,0.188625,0.007886,0.00891,0.009118,0.008813,0.00845,0.008718,0.008971,0.009677,0.007299,0.008569,0.010514,0.009,0.009992
31,40,0.018913,0.013665,0.193378,0.00785,0.013894,0.014365,0.013978,0.013613,0.013687,0.012072,0.015331,0.012117,0.013921,0.017383,0.014043,0.01606
31,40,0.011987,0.010203,0.181594,0.007881,0.013667,0.014108,0.013726,0.013809,0.013718,0.013473,0.014662,0.014082,0.014348,0.016394,0.013937,0.016857
31,40,0.509483,0.062608,0.032186,0.008564,0.008852,0.009934,0.009206,0.008591,0.008925,0.007821,0.009523,0.007809,0.008853,0.011136,0.009192,0.009298
31,40,0.012079,0.010218,0.19106,0.007943,0.012653,0.014075,0.01431,0.013202,0.013713,0.012115,0.015924,0.012173,0.013978,0.016795,0.014383,0.01696
31,40,0.005896,0.006908,0.172571,0.007928,0.008713,0.010438,0.008971,0.009307,0.00859,0.007629,0.009779,0.009145,0.008555,0.011315,0.008804,0.010249
31,40,0.287441,0.0496,0.045185,0.007894,0.00893,0.010823,0.009988,0.009748,0.008917,0.007824,0.009658,0.007869,0.00897,0.013522,0.009232,0.011297
31,40,0.011847,0.010299,0.190323,0.007909,0.008667,0.009171,0.008565,0.008672,0.008495,0.00792,0.009108,0.007964,0.008641,0.010958,0.008756,0.010972
31,40,0.011636,0.010644,0.214856,0.007558,0.008447,0.009084,0.008389,0.00955,0.008894,0.00926,0.008881,0.007908,0.008406,0.010601,0.008341,0.010107
31,40,0.004462,0.009402,0.173346,0.007942,0.008512,0.009885,0.008572,0.008668,0.008463,0.007895,0.009312,0.009176,0.008628,0.012094,0.008607,0.010228
31,40,0.005403,0.008165,0.162458,0.008016,0.008531,0.010587,0.008568,0.008616,0.00846,0.007921,0.009661,0.00787,0.008582,0.010806,0.008542,0.010196
31,40,0.05259,0.026696,0.162255,0.009008,0.015355,0.016661,0.015591,0.014863,0.014082,0.012112,0.01566,0.012152,0.014626,0.017616,0.014308,0.015917
31,40,0.150026,0.03919,0.050268,0.007877,0.008794,0.010845,0.009378,0.01014,0.008777,0.007827,0.009216,0.007947,0.009632,0.012245,0.008943,0.01143
31,40,0.408179,0.06025,0.034077,0.007834,0.008844,0.011468,0.009842,0.009781,0.008892,0.007866,0.009466,0.007871,0.008897,0.012288,0.009022,0.011227
31,40,0.029041,0.018308,0.218689,0.007896,0.01393,0.013952,0.014091,0.014981,0.01392,0.012169,0.015316,0.012164,0.013774,0.016075,0.014398,0.015347
31,60,0.029419,0.018314,0.192333,0.007838,0.014489,0.014973,0.014876,0.013141,0.014258,0.012033,0.017303,0.01154,0.01425,0.016824,0.014569,0.015465
31,60,0.045763,0.020664,0.175186,0.00915,0.00871,0.009016,0.00845,0.008628,0.008798,0.007825,0.009112,0.007852,0.008499,0.010691,0.008506,0.010043
31,60,0.461939,0.063808,0.040864,0.007896,0.009263,0.010762,0.009708,0.011097,0.008985,0.007785,0.009547,0.007889,0.009472,0.011972,0.009262,0.011459
31,60,0.01673,0.016092,0.203942,0.007921,0.014078,0.013749,0.014139,0.013053,0.013758,0.012076,0.01609,0.012063,0.013767,0.016113,0.013713,0.016566
31,60,0.273398,0.048103,0.0562,0.007797,0.008771,0.012154,0.009635,0.011148,0.008866,0.007742,0.009578,0.007808,0.008699,0.012448,0.00891,0.011513
31,60,0.011315,0.010245,0.168098,0.007866,0.009089,0.010493,0.008862,0.0086,0.008518,0.007685,0.009164,0.00783,0.008518,0.0113,0.008608,0.010367
31,60,0.018919,0.013669,0.179005,0.007899,0.013982,0.013791,0.013936,0.013134,0.013931,0.013356,0.015398,0.012271,0.013957,0.01746,0.014136,0.015499
31,60,0.011972,0.011696,0.273677,0.009704,0.014386,0.013745,0.013784,0.013961,0.01371,0.013528,0.015239,0.01305,0.013819,0.017278,0.013831,0.01551
31,60,0.50806,0.063313,0.032445,0.007836,0.008975,0.009618,0.009599,0.008578,0.008999,0.007848,0.009664,0.007907,0.009091,0.010996,0.009222,0.009427
31,60,0.010802,0.011646,0.203274,0.008004,0.014209,0.01418,0.014631,0.013289,0.014394,0.011808,0.01593,0.013463,0.014274,0.017542,0.014452,0.016152
31,60,0.004643,0.008145,0.206084,0.00919,0.009095,0.011093,0.008725,0.008646,0.008547,0.007874,0.009362,0.007963,0.008627,0.011922,0.008815,0.01036
31,60,0.287665,0.048575,0.053771,0.007987,0.009025,0.01089,0.009654,0.009825,0.008969,0.009117,0.009664,0.007936,0.008924,0.012423,0.009186,0.011349
31,60,0.009393,0.012829,0.136559,0.007955,0.008917,0.009084,0.009107,0.008258,0.008548,0.007892,0.009215,0.007834,0.008544,0.010911,0.008593,0.010876
31,60,0.011668,0.010298,0.158532,0.007948,0.008388,0.009019,0.008663,0.008264,0.008284,0.007833,0.008753,0.007837,0.008296,0.01053,0.00837,0.010063
31,60,0.004034,0.008031,0.158528,0.007886,0.008532,0.009152,0.00876,0.008426,0.008727,0.007573,0.009302,0.007822,0.008497,0.010651,0.008676,0.009921
31,60,0.00627,0.006831,0.226158,0.007883,0.008471,0.009114,0.008402,0.009822,0.008452,0.007881,0.009445,0.007828,0.00847,0.010716,0.008419,0.011342
31,60,0.053836,0.025212,0.191552,0.007904,0.015218,0.015415,0.015353,0.013669,0.014557,0.012067,0.015633,0.012157,0.014894,0.017409,0.014426,0.015972
31,60,0.151542,0.038406,0.061447,0.007953,0.00939,0.011142,0.009686,0.009966,0.008844,0.007955,0.009399,0.007922,0.009498,0.012429,0.008981,0.011495
31,60,0.407383,0.061277,0.039457,0.007924,0.008967,0.010872,0.009802,0.009734,0.00887,0.007873,0.009546,0.007852,0.008878,0.012288,0.009037,0.012458
31,60,0.029139,0.018614,0.205129,0.00797,0.01374,0.013826,0.013812,0.014314,0.013831,0.012131,0.015218,0.013365,0.014092,0.015748,0.013826,0.015186
31,80,0.030571,0.017032,0.195805,0.00791,0.015072,0.013782,0.014914,0.013285,0.014116,0.012152,0.016735,0.013362,0.014291,0.017503,0.014876,0.015055
31,80,0.044765,0.021871,0.178717,0.008014,0.008712,0.009137,0.008582,0.008628,0.008618,0.007728,0.009122,0.007848,0.008529,0.010726,0.0086,0.010159
31,80,0.463393,0.060311,0.040358,0.007872,0.009025,0.010991,0.009832,0.009986,0.009047,0.007994,0.009615,0.007859,0.008989,0.012473,0.009372,0.011651
31,80,0.016686,0.016241,0.214887,0.00798,0.013778,0.01384,0.013779,0.013811,0.013743,0.012198,0.016168,0.012167,0.01415,0.015754,0.014004,0.016543
31,80,0.273348,0.04988,0.046365,0.008014,0.008891,0.011042,0.00965,0.010098,0.00938,0.007291,0.009753,0.007771,0.008806,0.0137,0.009132,0.011585
31,80,0.011321,0.010565,0.165393,0.007965,0.008942,0.009454,0.008903,0.008694,0.008508,0.007918,0.00925,0.007969,0.00882,0.010599,0.008729,0.010134
31,80,0.018905,0.013797,0.165435,0.00793,0.014583,0.01412,0.013992,0.014387,0.014191,0.013231,0.015818,0.011982,0.014074,0.016292,0.014256,0.015549
31,80,0.011948,0.010438,0.216922,0.007921,0.013708,0.015178,0.013724,0.013637,0.013857,0.011886,0.01472,0.012212,0.013659,0.017508,0.013719,0.015482
31,80,0.506808,0.063386,0.032252,0.007822,0.00874,0.010052,0.009626,0.008555,0.008912,0.007829,0.009635,0.009117,0.008922,0.011063,0.009066,0.009297
31,80,0.010803,0.011398,0.2453,0.007881,0.014815,0.013488,0.014023,0.013717,0.013723,0.012076,0.015844,0.012107,0.014063,0.016136,0.014891,0.016007
31,80,0.005881,0.006867,0.220669,0.007884,0.008711,0.009634,0.008855,0.008436,0.008413,0.007875,0.009211,0.007857,0.008504,0.010703,0.008722,0.010744
31,80,0.287781,0.048192,0.047589,0.007858,0.008995,0.010871,0.00949,0.009916,0.008991,0.007897,0.009649,0.007882,0.008985,0.012279,0.009184,0.011296
31,80,0.011849,0.010272,0.172589,0.007853,0.008252,0.009298,0.008825,0.008686,0.008397,0.00779,0.008975,0.007796,0.008421,0.010772,0.008239,0.010119
31,80,0.011617,0.010214,0.183086,0.007933,0.008308,0.009035,0.008403,0.00849,0.008343,0.007782,0.008734,0.007907,0.008367,0.010641,0.008745,0.010073
31,80,0.005318,0.006975,0.250392,0.007629,0.008811,0.00955,0.008635,0.009592,0.008511,0.007907,0.009278,0.007901,0.008532,0.010785,0.008608,0.010148
31,80,0.005313,0.008169,0.200749,0.007576,0.009059,0.008711,0.008487,0.008817,0.008432,0.007843,0.009819,0.007259,0.00843,0.010766,0.00842,0.01014
31,80,0.053777,0.025215,0.203221,0.007953,0.015216,0.015439,0.014258,0.013609,0.014431,0.011756,0.015494,0.012098,0.014504,0.017489,0.014277,0.015789
31,80,0.151594,0.037837,0.058352,0.007935,0.009232,0.010807,0.009308,0.009898,0.008765,0.007883,0.009156,0.00787,0.00936,0.012415,0.008932,0.011404
31,80,0.406762,0.061081,0.033232,0.007841,0.008801,0.010873,0.009808,0.010957,0.008864,0.009098,0.00952,0.007889,0.008898,0.012979,0.009337,0.010882
31,80,0.029172,0.018456,0.159259,0.009151,0.014203,0.013848,0.013358,0.013952,0.013685,0.012159,0.015169,0.012087,0.013726,0.016083,0.013883,0.01594
31,100,0.02938,0.018174,0.123153,0.007813,0.01378,0.01387,0.014886,0.013421,0.014197,0.012164,0.017142,0.012275,0.014991,0.016287,0.014644,0.016158
31,100,0.045847,0.021848,0.144288,0.009378,0.008525,0.009262,0.008762,0.008654,0.008442,0.007817,0.009136,0.007803,0.00851,0.010767,0.008572,0.01109
31,100,0.463295,0.061229,0.016135,0.007777,0.009773,0.012022,0.00969,0.01003,0.008893,0.007818,0.009605,0.007809,0.009191,0.013442,0.00921,0.011518
31,100,0.017976,0.014918,0.225502,0.007365,0.013839,0.013826,0.014002,0.012788,0.013981,0.011977,0.016112,0.012197,0.014054,0.016379,0.013846,0.015464
31,100,0.27462,0.048156,0.02593,0.008346,0.009495,0.011926,0.009655,0.010254,0.008767,0.007885,0.009697,0.007884,0.008943,0.014969,0.009067,0.013034
31,100,0.011275,0.010277,0.144233,0.008901,0.008924,0.009103,0.008937,0.008565,0.008513,0.007853,0.009302,0.00784,0.008617,0.010609,0.009234,0.010173
31,100,0.018899,0.0137,0.17272,0.007881,0.014065,0.013913,0.014021,0.013315,0.014037,0.011831,0.015302,0.012124,0.014471,0.01687,0.014054,0.01526
31,100,0.010722,0.011621,0.199532,0.007932,0.013743,0.014464,0.014318,0.012952,0.014027,0.012206,0.01474,0.012214,0.013781,0.016187,0.013689,0.016656
31,100,0.508782,0.06235,0.009611,0.007808,0.00947,0.009246,0.009616,0.009636,0.008942,0.009072,0.00964,0.007819,0.009068,0.011213,0.009116,0.009366
31,100,0.012015,0.011528,0.15702,0.007838,0.013014,0.014022,0.012985,0.013161,0.013881,0.012109,0.015896,0.01215,0.014277,0.01631,0.014882,0.015059
31,100,0.004674,0.00823,0.200031,0.007929,0.008775,0.009421,0.008787,0.008655,0.008892,0.007539,0.009416,0.00793,0.008844,0.010741,0.008831,0.010225
31,100,0.287087,0.051207,0.028558,0.008658,0.010086,0.012276,0.009579,0.009807,0.008987,0.007865,0.009682,0.00789,0.009206,0.013093,0.009214,0.011297
31,100,0.011879,0.011557,0.150205,0.00793,0.008628,0.009352,0.008568,0.009078,0.008779,0.007559,0.009129,0.00789,0.008599,0.011281,0.008791,0.010755
31,100,0.011682,0.010464,0.142581,0.007953,0.008854,0.009925,0.00832,0.009879,0.008777,0.007487,0.009196,0.008507,0.008337,0.010526,0.008446,0.009932
31,100,0.005313,0.00686,0.166584,0.007879,0.008516,0.009198,0.008531,0.008601,0.008497,0.007798,0.009342,0.00787,0.008498,0.010745,0.00878,0.010215
31,100,0.004943,0.008122,0.187521,0.00787,0.008596,0.009932,0.008522,0.009884,0.009036,0.007301,0.009236,0.007855,0.008643,0.010758,0.00876,0.010007
31,100,0.053883,0.025455,0.179812,0.007613,0.015481,0.015978,0.015494,0.013574,0.014299,0.011979,0.015635,0.012228,0.014422,0.017796,0.014493,0.015887
31,100,0.150097,0.039655,0.028955,0.007843,0.009415,0.011841,0.009658,0.009673,0.008774,0.007818,0.009215,0.00789,0.008962,0.013427,0.009367,0.011081
31,100,0.40725,0.061642,0.015989,0.007745,0.009938,0.012602,0.009812,0.00981,0.008838,0.007891,0.009462,0.007839,0.008979,0.013096,0.009009,0.011279
31,100,0.027805,0.019796,0.15728,0.007942,0.013961,0.013887,0.014423,0.015585,0.015754,0.012742,0.018026,0.012849,0.016442,0.017858,0.016307,0.016382
41,0,0.039185,0.034903,0.173761,0.018478,0.029825,0.031439,0.029908,0.027548,0.028666,0.024012,0.030989,0.024116,0.030236,0.031798,0.029983,0.030297
41,0,0.052929,0.0461,0.134183,0.015459,0.017508,0.01949,0.017737,0.016787,0.016543,0.014925,0.01839,0.015922,0.018702,0.020508,0.018197,0.020101
41,0,0.439069,0.120621,0.113567,0.016104,0.018548,0.020714,0.018189,0.021442,0.01829,0.016124,0.017912,0.015569,0.017276,0.02175,0.0187,0.021231
41,0,0.022371,0.031792,0.225285,0.015279,0.026778,0.031598,0.02887,0.025388,0.028396,0.022622,0.030949,0.024513,0.028482,0.030307,0.027398,0.028691
41,0,0.259167,0.100357,0.167872,0.014777,0.013898,0.017643,0.014846,0.016507,0.013975,0.014154,0.014981,0.014067,0.013974,0.018978,0.014369,0.018
