Gamma, tau, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCHOGL, time_subproblem_KCHOGL
1,100,0.005575,0.000423,0.005461,0.001746
11,80,0.005922,0.002524,0.005653,0.002285
11,80,0.00497,0.002781,0.005342,0.003533
11,80,0.005849,0.003771,0.005561,0.004833
11,80,0.005555,0.002136,0.005357,0.002749
11,80,0.006486,0.003204,0.005438,0.003957
11,80,0.006137,0.004042,0.005506,0.006477
11,80,0.006893,0.002507,0.005917,0.003472
11,80,0.006407,0.00283,0.004133,0.004885
11,80,0.0052,0.003216,0.004124,0.006684
11,80,0.004911,0.00191,0.004109,0.003961
11,80,0.00485,0.002497,0.004094,0.006586
11,80,0.004697,0.003227,0.004102,0.009198
11,80,0.004939,0.0022,0.005545,0.005265
11,80,0.005995,0.003227,0.005923,0.008929
11,80,0.005997,0.003932,0.005147,0.013578
11,90,0.006275,0.00246,0.004983,0.002322
11,90,0.006108,0.00339,0.005502,0.003699
11,90,0.005758,0.003732,0.005469,0.004556
11,90,0.006128,0.002412,0.00548,0.00278
11,90,0.00507,0.002415,0.004018,0.003561
11,90,0.004979,0.003749,0.004825,0.005422
11,90,0.005782,0.002206,0.005242,0.003415
11,90,0.00626,0.003125,0.005514,0.005095
11,90,0.007056,0.004624,0.005485,0.007421
11,90,0.006446,0.002522,0.005954,0.004575
11,90,0.007041,0.003446,0.005663,0.00716
11,90,0.006339,0.003951,0.005514,0.010425
11,90,0.006991,0.002674,0.005589,0.005188
11,90,0.006635,0.003305,0.00569,0.009012
11,90,0.006644,0.004122,0.006115,0.012991
11,100,0.005876,0.002365,0.005109,0.002482
11,100,0.005898,0.002952,0.00543,0.003209
11,100,0.005686,0.004222,0.005421,0.004589
11,100,0.005861,0.002193,0.005344,0.002748
11,100,0.006434,0.003027,0.005106,0.004097
11,100,0.005898,0.004168,0.005501,0.00581
11,100,0.005982,0.002392,0.005603,0.003457
11,100,0.005873,0.003333,0.005446,0.005703
11,100,0.00627,0.003554,0.005534,0.007735
11,100,0.006317,0.002648,0.006079,0.00406
11,100,0.006253,0.003169,0.005774,0.007123
11,100,0.006405,0.004109,0.005557,0.009991
11,100,0.00627,0.002322,0.006099,0.00533
11,100,0.006425,0.003165,0.00577,0.009265
11,100,0.005947,0.004314,0.006338,0.012954
21,80,0.011207,0.006722,0.012037,0.00648
21,80,0.009958,0.007987,0.010426,0.007653
21,80,0.010199,0.009139,0.01137,0.010511
21,80,0.011068,0.006221,0.010525,0.007553
21,80,0.011497,0.008467,0.011015,0.009807
21,80,0.012371,0.009286,0.01095,0.011269
21,80,0.011644,0.007096,0.011145,0.007695
21,80,0.011753,0.008,0.011172,0.011818
21,80,0.012168,0.009228,0.01189,0.012415
21,80,0.010845,0.006731,0.011713,0.01032
21,80,0.010695,0.007634,0.010888,0.013187
21,80,0.012035,0.009514,0.011626,0.01513
21,80,0.011593,0.007541,0.010866,0.009769
21,80,0.011447,0.008271,0.011828,0.014228
21,80,0.011598,0.008327,0.011828,0.018843
21,90,0.011254,0.006585,0.010684,0.007257
21,90,0.010077,0.008571,0.010932,0.009015
21,90,0.010353,0.009364,0.010514,0.009203
21,90,0.010383,0.00606,0.010529,0.00732
21,90,0.010743,0.007758,0.009262,0.008876
21,90,0.010912,0.008202,0.011017,0.008619
21,90,0.006627,0.004319,0.00606,0.005578
21,90,0.006524,0.004681,0.00608,0.007121
21,90,0.006549,0.005119,0.006166,0.008845
21,90,0.010832,0.007231,0.010575,0.008421
21,90,0.011228,0.007671,0.009901,0.011976
21,90,0.010687,0.009384,0.007922,0.013129
21,90,0.007058,0.004967,0.01037,0.010756
21,90,0.011564,0.008223,0.010615,0.013963
21,90,0.010566,0.008537,0.010891,0.017689
21,100,0.011292,0.00716,0.011725,0.006909
21,100,0.010699,0.007957,0.01087,0.008191
21,100,0.010041,0.009351,0.010703,0.009557
21,100,0.009909,0.007175,0.01055,0.008198
21,100,0.010301,0.008147,0.010138,0.008849
21,100,0.010523,0.008965,0.010591,0.010566
21,100,0.011471,0.00636,0.011509,0.007814
21,100,0.01032,0.008577,0.010661,0.010273
21,100,0.01138,0.009421,0.010999,0.012233
21,100,0.011934,0.00727,0.011331,0.009524
21,100,0.011571,0.008173,0.011133,0.013084
21,100,0.012723,0.008247,0.01092,0.015083
21,100,0.012922,0.006972,0.011231,0.011636
21,100,0.011741,0.008543,0.010822,0.013707
21,100,0.012099,0.008486,0.011061,0.017647
31,80,0.020271,0.016597,0.021285,0.017438
31,80,0.02085,0.018697,0.01874,0.019727
31,80,0.021571,0.018166,0.019765,0.019035
31,80,0.021886,0.017245,0.021406,0.017354
31,80,0.019844,0.020592,0.019794,0.01827
31,80,0.019422,0.019117,0.018357,0.019414
31,80,0.017246,0.016542,0.012402,0.01052
31,80,0.008593,0.008259,0.008152,0.010612
31,80,0.0097,0.011259,0.017499,0.021379
31,80,0.018621,0.016484,0.019505,0.012781
31,80,0.017639,0.019573,0.019988,0.02116
31,80,0.016402,0.019314,0.019351,0.024836
31,80,0.020124,0.019921,0.017843,0.018461
31,80,0.01963,0.016575,0.018,0.023628
31,80,0.020891,0.018828,0.020156,0.028062
31,90,0.020565,0.017189,0.0202,0.017812
31,90,0.020749,0.018334,0.018536,0.019725
31,90,0.020054,0.019621,0.019365,0.019188
31,90,0.018603,0.017995,0.019326,0.018085
31,90,0.020148,0.016555,0.019713,0.01841
31,90,0.02097,0.018243,0.019236,0.020871
31,90,0.020341,0.017685,0.01939,0.017278
31,90,0.020472,0.02244,0.02052,0.019757
31,90,0.020759,0.021756,0.018207,0.021758
31,90,0.018589,0.014744,0.018374,0.015872
31,90,0.009212,0.009032,0.00879,0.012624
31,90,0.009241,0.009536,0.016468,0.022723
31,90,0.016724,0.014822,0.018134,0.019068
31,90,0.015416,0.017153,0.02049,0.02617
31,90,0.019029,0.017591,0.019464,0.026856
31,100,0.020219,0.015916,0.019105,0.016332
31,100,0.019438,0.017134,0.018869,0.017177
31,100,0.018842,0.019466,0.019721,0.020341
31,100,0.020332,0.015765,0.020228,0.016644
31,100,0.020237,0.021656,0.019425,0.018803
31,100,0.020787,0.019757,0.018771,0.021069
31,100,0.019729,0.017027,0.020037,0.018626
31,100,0.019773,0.017778,0.018787,0.020853
31,100,0.01953,0.018494,0.020433,0.023115
31,100,0.020271,0.018108,0.020445,0.018445
31,100,0.020835,0.020975,0.019894,0.022969
31,100,0.021795,0.01894,0.019411,0.025285
31,100,0.018957,0.014222,0.018663,0.01856
31,100,0.010092,0.008638,0.008304,0.014896
31,100,0.009826,0.009456,0.016482,0.025426
41,80,0.020973,0.026456,0.031079,0.026853
41,80,0.031989,0.03177,0.030807,0.033232
41,80,0.029763,0.030246,0.030034,0.031829
41,80,0.032856,0.029437,0.032167,0.032573
41,80,0.034056,0.029511,0.031793,0.032565
41,80,0.031867,0.033031,0.031078,0.033144
41,80,0.032078,0.029362,0.033511,0.02999
41,80,0.032243,0.033215,0.030388,0.035826
41,80,0.033837,0.033319,0.031771,0.036377
41,80,0.031688,0.03136,0.014753,0.015884
41,80,0.013323,0.01421,0.025105,0.028924
41,80,0.028543,0.02893,0.027515,0.040436
41,80,0.02864,0.027392,0.032153,0.033754
41,80,0.031111,0.030031,0.029562,0.042662
41,80,0.032918,0.034189,0.032515,0.041521
41,90,0.032012,0.031385,0.032047,0.031085
41,90,0.031307,0.029444,0.031505,0.032266
41,90,0.03248,0.03219,0.030934,0.033869
41,90,0.031261,0.032065,0.030737,0.032799
41,90,0.030038,0.033234,0.030884,0.032222
41,90,0.026337,0.024631,0.013346,0.016487
41,90,0.013439,0.017635,0.028981,0.029644
41,90,0.022339,0.026492,0.032433,0.034486
41,90,0.030477,0.030867,0.031083,0.035516
41,90,0.030867,0.02968,0.030773,0.03279
41,90,0.031189,0.032637,0.033174,0.039564
41,90,0.031517,0.033099,0.031438,0.038702
41,90,0.032403,0.028738,0.031717,0.034377
41,90,0.032218,0.030929,0.032735,0.038477
41,90,0.03152,0.034358,0.032775,0.041489
41,100,0.033611,0.030361,0.02912,0.030882
41,100,0.014385,0.015372,0.012227,0.015285
41,100,0.025786,0.025805,0.027393,0.03214
41,100,0.027626,0.027771,0.028094,0.028194
41,100,0.031448,0.032319,0.030444,0.031671
41,100,0.032298,0.035465,0.032432,0.034223
41,100,0.03278,0.037886,0.030477,0.034407
41,100,0.033877,0.032308,0.032339,0.035062
41,100,0.030676,0.034973,0.032187,0.042503
41,100,0.033037,0.031065,0.033463,0.03177
41,100,0.032607,0.03144,0.03262,0.034742
41,100,0.031387,0.033262,0.028336,0.031886
41,100,0.013165,0.014254,0.012535,0.019423
41,100,0.029585,0.029695,0.02325,0.033795
41,100,0.03201,0.033449,0.030581,0.040222
51,80,0.041328,0.046659,0.042863,0.046657
51,80,0.04449,0.048429,0.043904,0.047687
51,80,0.046006,0.047338,0.043426,0.050044
51,80,0.044944,0.045845,0.044147,0.046789
51,80,0.043211,0.049911,0.04438,0.046346
51,80,0.027829,0.034835,0.017533,0.028064
51,80,0.043469,0.041342,0.040421,0.044959
51,80,0.043783,0.045757,0.043997,0.049138
51,80,0.045189,0.047268,0.044533,0.053073
51,80,0.045249,0.047742,0.044621,0.047749
51,80,0.045102,0.047616,0.044462,0.052181
51,80,0.045744,0.04966,0.044123,0.054543
51,80,0.040096,0.044555,0.022771,0.025796
51,80,0.034173,0.034957,0.036789,0.046411
51,80,0.041452,0.050337,0.042962,0.056481
51,90,0.041916,0.044583,0.044906,0.04762
51,90,0.045022,0.048277,0.045872,0.045369
51,90,0.044759,0.049319,0.044552,0.050648
51,90,0.044854,0.04774,0.043603,0.047008
51,90,0.044624,0.049716,0.046193,0.036475
51,90,0.018103,0.023422,0.029401,0.042286
51,90,0.035191,0.046964,0.042581,0.047855
51,90,0.043494,0.045702,0.042482,0.048902
51,90,0.045552,0.057099,0.044923,0.053546
51,90,0.043727,0.047701,0.044341,0.048831
51,90,0.04453,0.047242,0.045151,0.053556
51,90,0.04389,0.04872,0.046858,0.052072
51,90,0.029939,0.03271,0.017475,0.024861
51,90,0.038898,0.048292,0.042965,0.04883
51,90,0.043939,0.046195,0.044166,0.055143
51,100,0.042817,0.045588,0.043572,0.048838
51,100,0.043532,0.047233,0.047971,0.044509
51,100,0.045711,0.049313,0.043883,0.05048
51,100,0.043672,0.046472,0.045159,0.049604
51,100,0.043097,0.046962,0.026386,0.033818
51,100,0.017151,0.031547,0.040614,0.046393
51,100,0.044235,0.046874,0.040663,0.046739
51,100,0.04345,0.045766,0.044202,0.048096
51,100,0.043957,0.047608,0.04246,0.052779
51,100,0.043775,0.042947,0.043417,0.04851
51,100,0.044758,0.047706,0.044276,0.056202
51,100,0.042854,0.048963,0.039304,0.052678
51,100,0.020725,0.020557,0.0323,0.035405
51,100,0.03706,0.035108,0.041119,0.051304
51,100,0.043595,0.048371,0.041761,0.054511
61,80,0.063962,0.06296,0.060566,0.068425
61,80,0.061401,0.06643,0.060898,0.068384
61,80,0.063118,0.066958,0.062154,0.062683
61,80,0.032314,0.032003,0.047516,0.064202
61,80,0.05797,0.062541,0.056277,0.067137
61,80,0.060295,0.067864,0.066764,0.066335
61,80,0.061203,0.066833,0.060822,0.068433
61,80,0.060004,0.069115,0.059595,0.071119
61,80,0.03485,0.046921,0.04679,0.048317
61,80,0.066214,0.054028,0.058422,0.069656
61,80,0.066152,0.061481,0.061994,0.072772
61,80,0.0611,0.071075,0.06244,0.074906
61,80,0.062698,0.066971,0.065692,0.067996
61,80,0.060258,0.052184,0.031442,0.063528
61,80,0.049254,0.071513,0.058803,0.074789
61,90,0.057634,0.065755,0.060414,0.069173
61,90,0.062124,0.072642,0.065492,0.066169
61,90,0.062802,0.07018,0.061282,0.071366
61,90,0.056658,0.065225,0.025724,0.032551
61,90,0.059076,0.056504,0.056688,0.074147
61,90,0.058923,0.068083,0.060717,0.073476
61,90,0.063303,0.067846,0.057248,0.068943
61,90,0.067375,0.063734,0.061209,0.072371
61,90,0.063236,0.068951,0.039992,0.052002
61,90,0.042251,0.056294,0.055325,0.062829
61,90,0.065533,0.059994,0.058533,0.071659
61,90,0.062601,0.0799,0.063009,0.072209
61,90,0.06266,0.068218,0.069212,0.064599
61,90,0.061453,0.067195,0.041068,0.056742
61,90,0.049205,0.048464,0.061929,0.078623
61,100,0.06063,0.066491,0.06083,0.06647
61,100,0.062208,0.080501,0.066821,0.061583
61,100,0.068583,0.059401,0.061188,0.071903
61,100,0.061652,0.06984,0.060758,0.05681
61,100,0.024998,0.043042,0.046137,0.06711
61,100,0.065085,0.065713,0.058682,0.067688
61,100,0.06126,0.070161,0.060179,0.07167
61,100,0.062156,0.069207,0.060483,0.074105
61,100,0.063892,0.069382,0.059458,0.058759
61,100,0.023411,0.029418,0.022349,0.031093
61,100,0.032725,0.034029,0.04379,0.050098
61,100,0.06362,0.071112,0.059562,0.072901
61,100,0.058982,0.066071,0.063623,0.069501
61,100,0.062896,0.069672,0.064962,0.06572
61,100,0.061437,0.070482,0.061802,0.078039
71,80,0.066035,0.063541,0.052886,0.064178
71,80,0.063701,0.085032,0.073223,0.087677
71,80,0.076674,0.090351,0.07473,0.086413
71,80,0.076142,0.09286,0.075012,0.09046
71,80,0.066046,0.080651,0.054475,0.062141
71,80,0.070296,0.074258,0.071057,0.101659
71,80,0.075281,0.090069,0.07611,0.090502
71,80,0.075454,0.090196,0.079261,0.086513
71,80,0.068064,0.084111,0.049545,0.068612
71,80,0.07853,0.074523,0.074528,0.084764
71,80,0.07641,0.091078,0.073819,0.094777
71,80,0.075339,0.090699,0.075561,0.108949
71,80,0.069785,0.084785,0.04243,0.064977
71,80,0.07955,0.080688,0.071892,0.105684
71,80,0.081829,0.085415,0.075029,0.101095
71,90,0.080249,0.084706,0.07444,0.090116
71,90,0.080378,0.077355,0.03564,0.069087
71,90,0.078239,0.086756,0.073248,0.088479
71,90,0.075223,0.08862,0.077959,0.090153
71,90,0.07861,0.082885,0.075706,0.093212
71,90,0.07804,0.080627,0.038987,0.060899
71,90,0.069882,0.09064,0.070508,0.088331
71,90,0.076758,0.088147,0.076803,0.09218
71,90,0.07719,0.090696,0.075504,0.094209
71,90,0.077652,0.086065,0.043316,0.057764
71,90,0.072041,0.103665,0.07037,0.090281
71,90,0.073791,0.090523,0.079407,0.092462
71,90,0.081752,0.082566,0.076995,0.09264
71,90,0.076968,0.088425,0.048604,0.062819
71,90,0.063728,0.090772,0.070378,0.095134
71,100,0.078139,0.081619,0.07539,0.08945
71,100,0.078777,0.086452,0.07593,0.090635
71,100,0.078559,0.095071,0.049171,0.052601
71,100,0.062513,0.088455,0.072347,0.084976
71,100,0.074587,0.08746,0.077089,0.092626
71,100,0.079663,0.086868,0.077481,0.09679
71,100,0.077173,0.086093,0.047907,0.056434
71,100,0.066066,0.081039,0.072143,0.086187
71,100,0.073704,0.090994,0.075499,0.096283
71,100,0.077784,0.08868,0.075875,0.091348
71,100,0.078364,0.089568,0.043971,0.065609
71,100,0.064019,0.083285,0.07492,0.091999
71,100,0.075645,0.087258,0.074807,0.090824
71,100,0.075471,0.089621,0.075186,0.09282
71,100,0.075041,0.091283,0.04366,0.073366
81,80,0.078762,0.110876,0.089495,0.108026
81,80,0.099747,0.110571,0.101946,0.104394
81,80,0.095019,0.115094,0.08683,0.098773
81,80,0.068717,0.081857,0.093595,0.112243
81,80,0.094478,0.108216,0.095213,0.115707
81,80,0.098242,0.115357,0.100893,0.108947
81,80,0.063012,0.086072,0.092648,0.108286
81,80,0.092554,0.112893,0.095984,0.118443
81,80,0.094965,0.115411,0.09672,0.120328
81,80,0.063215,0.080705,0.068488,0.111525
81,80,0.08633,0.111786,0.098107,0.13426
81,80,0.091659,0.116618,0.097099,0.119672
81,80,0.088987,0.109993,0.067863,0.087145
81,80,0.09623,0.116953,0.093698,0.134727
81,80,0.096579,0.117368,0.101013,0.116326
81,90,0.095103,0.111934,0.065445,0.083314
81,90,0.098429,0.10036,0.09211,0.113236
81,90,0.095125,0.131281,0.094777,0.115068
81,90,0.099364,0.111314,0.078773,0.083181
81,90,0.07109,0.098114,0.090973,0.109409
81,90,0.103531,0.10651,0.099162,0.108666
81,90,0.094744,0.114959,0.094811,0.110759
81,90,0.073002,0.085586,0.089736,0.117217
81,90,0.092397,0.114779,0.095731,0.120245
81,90,0.099747,0.105429,0.095324,0.115065
81,90,0.056002,0.083428,0.090972,0.107002
81,90,0.090658,0.112282,0.095172,0.120822
81,90,0.094099,0.110224,0.093342,0.116073
81,90,0.068167,0.081714,0.063879,0.111657
81,90,0.089382,0.105451,0.103155,0.113643
81,100,0.089089,0.114246,0.095542,0.111341
81,100,0.09344,0.106377,0.069998,0.082547
81,100,0.101348,0.106247,0.090868,0.113651
81,100,0.095173,0.112153,0.098645,0.109676
81,100,0.095597,0.112849,0.05815,0.088588
81,100,0.093836,0.105277,0.090889,0.113987
81,100,0.097791,0.112173,0.093901,0.110309
81,100,0.096263,0.113597,0.066171,0.08359
81,100,0.065282,0.107745,0.087064,0.1107
81,100,0.095791,0.111623,0.091724,0.115087
81,100,0.104175,0.102947,0.089994,0.123471
81,100,0.069816,0.083989,0.09515,0.12369
81,100,0.093773,0.10996,0.093435,0.116899
81,100,0.095902,0.113664,0.093623,0.118898
81,100,0.065667,0.08593,0.089912,0.114519
91,80,0.11706,0.134507,0.119091,0.135705
91,80,0.119493,0.140261,0.079787,0.101121
91,80,0.112781,0.155476,0.115735,0.138402
91,80,0.119647,0.141196,0.116119,0.140973
91,80,0.074561,0.102112,0.108556,0.123659
91,80,0.114847,0.146111,0.11752,0.14356
91,80,0.118005,0.138325,0.075224,0.101002
91,80,0.105963,0.129705,0.11289,0.141483
91,80,0.112306,0.141567,0.119152,0.145361
91,80,0.075612,0.114673,0.108308,0.128673
91,80,0.115402,0.136831,0.116053,0.143532
91,80,0.118134,0.140852,0.074144,0.128522
91,80,0.11015,0.131775,0.113139,0.140079
91,80,0.118786,0.140945,0.11697,0.148036
91,80,0.076924,0.122288,0.10979,0.143981
91,90,0.114193,0.137593,0.117198,0.138197
91,90,0.116515,0.140474,0.102014,0.112591
91,90,0.120041,0.138202,0.115678,0.143092
91,90,0.115463,0.140539,0.120722,0.139337
91,90,0.100994,0.104249,0.125806,0.124411
91,90,0.118973,0.163528,0.115437,0.142413
91,90,0.118722,0.137053,0.087523,0.100823
91,90,0.118932,0.128011,0.119038,0.14261
91,90,0.120164,0.138273,0.117953,0.138927
91,90,0.093079,0.095692,0.108326,0.134658
91,90,0.120677,0.140775,0.116498,0.145008
91,90,0.118995,0.134955,0.083087,0.119147
91,90,0.114446,0.135125,0.119882,0.142307
91,90,0.121416,0.140414,0.108463,0.125919
91,90,0.083224,0.1501,0.117416,0.141465
91,100,0.120761,0.141318,0.116313,0.140654
91,100,0.110585,0.108276,0.083136,0.134635
91,100,0.113367,0.141373,0.117613,0.141849
91,100,0.116641,0.138484,0.109088,0.105932
91,100,0.08296,0.13383,0.113248,0.140634
91,100,0.117599,0.139246,0.118133,0.152338
91,100,0.104963,0.103295,0.104448,0.1341
91,100,0.114722,0.139542,0.117866,0.139327
91,100,0.117269,0.141666,0.098048,0.107657
91,100,0.118949,0.12379,0.116156,0.136707
91,100,0.118494,0.139064,0.118441,0.144311
91,100,0.075544,0.102386,0.118887,0.133583
91,100,0.117205,0.135488,0.124959,0.132058
91,100,0.126567,0.129159,0.075519,0.106695
91,100,0.102558,0.131207,0.115412,0.145999
101,80,0.140165,0.169792,0.149253,0.148396
101,80,0.093574,0.135023,0.145134,0.159286
101,80,0.135827,0.170485,0.141159,0.170895
101,80,0.105181,0.129116,0.137518,0.168292
101,80,0.138136,0.169826,0.145443,0.163503
101,80,0.11238,0.130746,0.134842,0.171866
101,80,0.137417,0.166456,0.140186,0.168007
101,80,0.117491,0.130762,0.134433,0.168785
101,80,0.13743,0.169882,0.138832,0.172998
101,80,0.118276,0.1291,0.135248,0.167959
101,80,0.137465,0.169038,0.141742,0.171065
101,80,0.118901,0.130945,0.1346,0.175848
101,80,0.148516,0.153803,0.141559,0.169981
101,80,0.130829,0.117939,0.13611,0.172991
101,80,0.145413,0.158688,0.140018,0.178693
101,90,0.116337,0.127358,0.134525,0.166693
101,90,0.136486,0.169049,0.150914,0.156477
101,90,0.128761,0.120574,0.13252,0.168908
101,90,0.139813,0.16773,0.145572,0.162316
101,90,0.124575,0.125342,0.130785,0.170025
101,90,0.139123,0.169277,0.139822,0.172133
101,90,0.124978,0.127074,0.13267,0.167952
101,90,0.138969,0.168163,0.138997,0.171022
101,90,0.122757,0.126743,0.131023,0.173864
101,90,0.138576,0.16781,0.13991,0.169103
101,90,0.130016,0.120543,0.136383,0.166796
101,90,0.139767,0.170162,0.141927,0.17432
101,90,0.119465,0.124367,0.132763,0.168614
101,90,0.139335,0.167694,0.140845,0.173244
101,90,0.133185,0.117911,0.133103,0.178249
101,100,0.138406,0.1681,0.148781,0.168526
101,100,0.120323,0.125238,0.131686,0.168025
101,100,0.148218,0.157164,0.139464,0.170816
101,100,0.13284,0.112406,0.133398,0.16421
101,100,0.139419,0.168421,0.140386,0.170085
101,100,0.124195,0.126843,0.130992,0.171214
101,100,0.139176,0.167383,0.139257,0.169322
101,100,0.125892,0.126695,0.129979,0.171935
101,100,0.142928,0.164661,0.148377,0.164328
101,100,0.121039,0.124098,0.142824,0.155429
101,100,0.138177,0.168877,0.139635,0.173826
101,100,0.134518,0.115686,0.131755,0.201162
101,100,0.144357,0.160689,0.138542,0.210145
101,100,0.122976,0.12512,0.140914,0.164048
101,100,0.139392,0.169889,0.141644,0.179275
1,80,0.006501,0.000841,0.005177,0.000884
1,80,0.005659,0.001213,0.005066,0.001245
1,80,0.005162,0.001148,0.005306,0.001693
1,80,0.004401,0.000475,0.004296,0.001136
1,80,0.004301,0.000698,0.004297,0.001927
1,80,0.004495,0.000771,0.004203,0.002149
1,80,0.004403,0.000472,0.004332,0.001899
1,80,0.004342,0.000708,0.004303,0.003254
1,80,0.004444,0.00078,0.004309,0.003775
1,80,0.004316,0.000466,0.004387,0.002927
1,80,0.004419,0.000719,0.004334,0.005111
1,80,0.00443,0.000936,0.00527,0.00622
1,80,0.0052,0.000636,0.005143,0.004179
1,80,0.005083,0.000881,0.00544,0.007612
1,80,0.004893,0.001055,0.005666,0.009084
1,90,0.004966,0.000721,0.004592,0.000702
1,90,0.004584,0.000932,0.004684,0.001285
1,90,0.004598,0.00103,0.004607,0.001337
1,90,0.004978,0.000581,0.004651,0.001274
1,90,0.005083,0.001145,0.004994,0.002168
1,90,0.005562,0.00125,0.005037,0.002288
1,90,0.004834,0.000561,0.004336,0.001811
1,90,0.004332,0.000716,0.004295,0.003273
1,90,0.004394,0.000802,0.004335,0.00387
1,90,0.005156,0.000576,0.00477,0.002811
1,90,0.004408,0.000808,0.004485,0.004889
1,90,0.004911,0.000877,0.004853,0.005825
1,90,0.004961,0.000582,0.004358,0.003955
1,90,0.004751,0.001036,0.005602,0.007345
1,90,0.004901,0.001161,0.004887,0.008354
1,100,0.005469,0.000616,0.005393,0.000895
1,100,0.005498,0.001153,0.005351,0.001456
1,100,0.005493,0.00124,0.005422,0.001645
1,100,0.005137,0.00063,0.004489,0.001174
1,100,0.004428,0.000962,0.004517,0.00206
1,100,0.004817,0.001125,0.004761,0.002456
1,100,0.00491,0.000589,0.004734,0.001935
1,100,0.00483,0.00098,0.004869,0.003425
1,100,0.005105,0.001031,0.004971,0.003913
1,100,0.005004,0.000619,0.004983,0.002911
1,100,0.005244,0.001074,0.005157,0.00514
1,100,0.005097,0.001128,0.00497,0.005995
1,100,0.005267,0.000629,0.004869,0.00403
