Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKOPT, time_subproblem_KCRDKOPT, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG
91,20,0.015348,0.213271,0.64429,0.120304,0.101866,0.20124,0.105553,0.22813,0.101356,0.179015,0.103848,0.177775,0.1033,0.196838
91,20,0.075162,0.471837,0.522151,0.122851,0.105365,0.198609,0.106946,0.192065,0.101892,0.176816,0.138229,0.242538,0.102322,0.193196
91,20,0.026408,0.283307,0.640335,0.122073,0.109276,0.20309,0.110569,0.200055,0.110313,0.192372,0.104403,0.177409,0.100576,0.190681
91,20,0.039715,0.329747,0.571597,0.114551,0.102408,0.191533,0.106619,0.19192,0.104298,0.182652,0.105895,0.181474,0.101994,0.191544
91,20,0.007497,0.131768,0.542244,0.121549,0.073516,0.130995,0.073979,0.130776,0.069938,0.117048,0.068645,0.115097,0.068725,0.122894
91,20,0.014144,0.205643,0.482465,0.115514,0.071751,0.130368,0.072641,0.130631,0.07065,0.11755,0.068074,0.11932,0.066988,0.123655
91,20,0.023813,0.26324,0.551194,0.119743,0.207191,0.404001,0.224688,0.426637,0.217348,0.392112,0.106227,0.182819,0.20762,0.41303
91,40,0.322813,0.86834,0.272748,0.123466,0.073679,0.130455,0.07064,0.126178,0.068744,0.113807,0.069262,0.115551,0.076852,0.137023
91,40,0.253721,0.816369,0.276931,0.121715,0.067665,0.125998,0.068013,0.123576,0.068891,0.113499,0.068139,0.11587,0.067959,0.126635
91,40,0.437605,1.00425,0.361338,0.118955,0.06783,0.125528,0.068727,0.123235,0.068398,0.113877,0.068845,0.114736,0.067776,0.126391
91,40,0.024246,0.265792,0.570311,0.121327,0.068114,0.12301,0.070186,0.132376,0.070003,0.118261,0.068919,0.116808,0.073424,0.13389
91,40,0.015266,0.208856,0.560441,0.118287,0.068021,0.12491,0.067551,0.121672,0.068354,0.115167,0.069556,0.115237,0.067581,0.123477
91,40,0.04075,0.343192,0.666537,0.116494,0.169616,0.329675,0.175711,0.330293,0.170405,0.305661,0.111128,0.190532,0.181529,0.348011
91,40,0.039402,0.329527,0.645215,0.117955,0.070058,0.124527,0.067773,0.121025,0.067785,0.114395,0.068979,0.114418,0.073983,0.135667
91,40,0.635255,1.1442,0.319237,0.117657,0.069914,0.128604,0.069429,0.124419,0.074654,0.118228,0.069059,0.114896,0.071707,0.127835
91,40,0.007941,0.133247,0.526869,0.115366,0.070028,0.132097,0.068913,0.121107,0.069809,0.118296,0.073469,0.123509,0.072763,0.12661
91,40,0.60612,1.10676,0.298803,0.120421,0.071457,0.131778,0.075737,0.133894,0.075368,0.122009,0.074325,0.123454,0.07525,0.134707
91,40,0.02409,0.282033,0.580809,0.117377,0.101446,0.189158,0.100772,0.186435,0.101783,0.177526,0.102541,0.176887,0.103141,0.203666
91,40,0.659105,1.12917,0.31495,0.11749,0.068532,0.124813,0.097755,0.180585,0.076503,0.113691,0.06779,0.11336,0.073695,0.137016
91,40,0.077128,0.462892,0.623628,0.119046,0.071696,0.152938,0.077992,0.146151,0.081205,0.12227,0.07269,0.136861,0.08106,0.157363
91,40,0.016139,0.222333,0.938343,0.169951,0.111161,0.202447,0.103961,0.201718,0.144722,0.283053,0.173537,0.277939,0.143181,0.256
91,40,0.104308,0.649849,0.915141,0.171074,0.124426,0.22551,0.114748,0.202213,0.107009,0.190426,0.152608,0.261463,0.110206,0.210999
91,40,0.023713,0.268,0.643861,0.116021,0.10022,0.196238,0.108445,0.205526,0.105955,0.18675,0.103964,0.180682,0.100543,0.189987
91,40,0.041366,0.334172,0.554317,0.119776,0.104065,0.189867,0.102375,0.191537,0.102113,0.178595,0.10593,0.179569,0.102199,0.195881
91,40,0.006809,0.133856,0.584355,0.122938,0.072289,0.125783,0.067058,0.120458,0.067039,0.112837,0.068079,0.113341,0.067099,0.121579
91,40,0.015311,0.19863,0.469112,0.116475,0.07184,0.128705,0.068557,0.121599,0.073717,0.123051,0.075367,0.12368,0.073022,0.13642
91,40,0.024878,0.281066,0.546663,0.11741,0.20755,0.39834,0.225669,0.427554,0.225801,0.410105,0.115451,0.177232,0.208348,0.406966
91,60,0.319857,0.851369,0.268141,0.119331,0.074436,0.133749,0.068519,0.125647,0.072702,0.118006,0.068492,0.120208,0.073232,0.136148
91,60,0.253348,0.811366,0.27449,0.116804,0.067962,0.125485,0.068581,0.124377,0.068198,0.115679,0.071173,0.119374,0.068132,0.127025
91,60,0.444732,1.02133,0.357706,0.118382,0.069549,0.125468,0.068714,0.130609,0.073166,0.123725,0.074662,0.124321,0.067808,0.128141
91,60,0.02601,0.267781,0.549925,0.11998,0.067947,0.122491,0.07019,0.123062,0.074034,0.124955,0.071206,0.114759,0.067338,0.125965
91,60,0.017565,0.26116,0.610516,0.120933,0.067251,0.124559,0.069165,0.123318,0.06823,0.115005,0.06868,0.115955,0.068008,0.124721
91,60,0.040407,0.339171,0.738046,0.121651,0.176988,0.344742,0.169269,0.328813,0.176445,0.351342,0.139791,0.204145,0.169027,0.327749
91,60,0.039613,0.327714,0.660986,0.115678,0.066759,0.120198,0.073989,0.130948,0.07203,0.123677,0.067911,0.113816,0.067886,0.122815
91,60,0.637355,1.15744,0.338612,0.11913,0.073801,0.133473,0.068223,0.122564,0.068,0.114262,0.06838,0.117204,0.067823,0.127955
91,60,0.007003,0.132738,0.555034,0.117515,0.067064,0.121675,0.068941,0.120372,0.067235,0.113208,0.067845,0.112504,0.066723,0.122254
91,60,0.608157,1.11469,0.313826,0.119965,0.068634,0.123742,0.069064,0.122488,0.066932,0.113945,0.073474,0.12163,0.072935,0.134069
91,60,0.025549,0.283188,0.533519,0.119565,0.101074,0.19046,0.108492,0.201536,0.10666,0.193834,0.107722,0.184139,0.101776,0.194507
91,60,0.64454,1.14642,0.292466,0.117175,0.068383,0.127623,0.077373,0.135153,0.068436,0.114102,0.068597,0.115148,0.069439,0.127805
91,60,0.078208,0.478192,0.599108,0.119252,0.067752,0.121076,0.071057,0.124275,0.06749,0.114612,0.070188,0.114116,0.067887,0.124352
91,60,0.015476,0.209781,0.567368,0.122339,0.103687,0.190941,0.101909,0.189417,0.104773,0.211652,0.131962,0.239713,0.122859,0.254402
91,60,0.086045,0.504823,0.901008,0.150874,0.109253,0.197284,0.102241,0.195791,0.11297,0.213542,0.151738,0.272929,0.107339,0.203227
91,60,0.023742,0.265313,0.58989,0.121521,0.111288,0.205616,0.105076,0.197274,0.105732,0.183725,0.105513,0.180654,0.106112,0.202546
91,60,0.041294,0.346942,0.550217,0.119126,0.105925,0.196311,0.109355,0.189308,0.101077,0.180381,0.105242,0.177585,0.104778,0.197539
91,60,0.006439,0.133526,0.575127,0.118943,0.071434,0.126387,0.068735,0.120197,0.066786,0.120769,0.073691,0.122409,0.072059,0.128836
91,60,0.01455,0.197495,0.476996,0.116199,0.06911,0.121502,0.068027,0.123866,0.072351,0.122136,0.073839,0.117882,0.072552,0.132905
91,60,0.025812,0.283315,0.542846,0.119896,0.211047,0.417429,0.203551,0.391929,0.211859,0.374491,0.103053,0.185802,0.217237,0.428815
91,80,0.327873,0.872494,0.287518,0.124253,0.073543,0.131909,0.077644,0.133451,0.075353,0.124985,0.069215,0.114431,0.068093,0.127282
91,80,0.255358,0.839159,0.284128,0.121104,0.068853,0.124231,0.068149,0.121187,0.066972,0.11518,0.067985,0.114252,0.067719,0.125095
91,80,0.423954,0.971619,0.363555,0.115999,0.067722,0.124829,0.068225,0.126279,0.068084,0.115392,0.07196,0.121803,0.071782,0.131931
91,80,0.023785,0.26634,0.532827,0.12695,0.06727,0.12277,0.069685,0.122758,0.067958,0.115131,0.068509,0.115952,0.074918,0.135472
91,80,0.01605,0.206434,0.569639,0.116305,0.066955,0.120481,0.066692,0.120295,0.066976,0.113228,0.067652,0.113627,0.067005,0.123256
91,80,0.041666,0.325916,0.664418,0.120798,0.170045,0.328132,0.170922,0.327668,0.171388,0.309019,0.108505,0.189367,0.170582,0.334991
91,80,0.040992,0.345276,0.606999,0.121372,0.067091,0.121847,0.067518,0.121312,0.067637,0.114222,0.068432,0.116361,0.067284,0.122074
91,80,0.619857,1.10398,0.315685,0.116333,0.067478,0.124069,0.068151,0.1221,0.067914,0.115825,0.068409,0.119257,0.067979,0.124316
91,80,0.007924,0.134483,0.481508,0.12894,0.067372,0.122386,0.0692,0.119928,0.069376,0.118132,0.071135,0.119798,0.06758,0.123175
91,80,0.614087,1.15639,0.273259,0.119073,0.07293,0.135697,0.072804,0.132814,0.073319,0.123452,0.074023,0.123023,0.075527,0.132088
91,80,0.025552,0.272854,0.910915,0.120276,0.106717,0.202946,0.104345,0.190484,0.103611,0.179839,0.109863,0.190914,0.102667,0.194118
91,80,0.663745,1.1639,0.304717,0.119234,0.06806,0.126875,0.06928,0.129386,0.067945,0.116699,0.069568,0.114107,0.069832,0.128993
91,80,0.077716,0.48098,0.665902,0.117871,0.067857,0.122807,0.067762,0.122078,0.068043,0.117395,0.068641,0.11563,0.067338,0.123249
91,80,0.016166,0.217139,0.580519,0.120178,0.105126,0.19241,0.101872,0.189476,0.103599,0.178004,0.104162,0.180925,0.10166,0.191703
91,80,0.073255,0.454763,0.493599,0.116816,0.108553,0.198328,0.104663,0.190284,0.105694,0.186562,0.139212,0.246019,0.112252,0.209945
91,80,0.023951,0.266843,0.578219,0.123665,0.101468,0.191446,0.101501,0.191123,0.103947,0.180906,0.105922,0.182106,0.101997,0.193914
91,80,0.040797,0.34579,0.550791,0.120539,0.102876,0.193403,0.103378,0.191643,0.102602,0.180514,0.105488,0.180091,0.102655,0.194181
91,80,0.008025,0.138845,0.581374,0.122934,0.067678,0.123058,0.067499,0.12191,0.071806,0.115052,0.069283,0.115457,0.067785,0.123758
91,80,0.01511,0.202265,0.471868,0.122415,0.067994,0.123837,0.068009,0.121784,0.067955,0.114369,0.068278,0.114738,0.067924,0.12394
91,80,0.023949,0.26637,0.515899,0.119707,0.217927,0.414951,0.208565,0.396526,0.214062,0.388908,0.106022,0.185246,0.214619,0.419915
91,100,0.317214,0.856487,0.254188,0.115773,0.069026,0.126732,0.06825,0.123273,0.067565,0.113577,0.06833,0.114648,0.067186,0.126555
91,100,0.256656,0.802068,0.20439,0.125115,0.068837,0.133203,0.07471,0.133015,0.067859,0.117035,0.069606,0.120814,0.073356,0.132017
91,100,0.440521,1.01332,0.264793,0.118454,0.068475,0.128661,0.077734,0.123664,0.067408,0.114754,0.06918,0.115324,0.068072,0.128501
91,100,0.024321,0.264361,0.458838,0.162428,0.079551,0.161259,0.070707,0.133055,0.076176,0.155778,0.092453,0.127253,0.099817,0.153307
91,100,0.01687,0.250699,0.788655,0.161603,0.096114,0.127508,0.068895,0.122557,0.07563,0.126383,0.109854,0.136994,0.09592,0.18195
91,100,0.04673,0.404193,0.663108,0.116747,0.174574,0.345275,0.171611,0.33255,0.170739,0.310983,0.104032,0.182653,0.172091,0.336843
91,100,0.04211,0.339651,0.551742,0.12221,0.074048,0.13241,0.072793,0.131921,0.074289,0.122822,0.075268,0.125071,0.072869,0.128724
91,100,0.627457,1.16748,0.244042,0.122645,0.072551,0.138804,0.074801,0.131712,0.068108,0.113834,0.069805,0.115162,0.068402,0.12856
91,100,0.007885,0.138583,0.496734,0.119479,0.069503,0.123315,0.067751,0.124233,0.067722,0.114708,0.069609,0.114742,0.068981,0.125875
91,100,0.624074,1.15975,0.252303,0.115858,0.069568,0.125383,0.070453,0.124101,0.067967,0.114731,0.069498,0.117516,0.068364,0.129952
91,100,0.026622,0.284641,0.545228,0.116454,0.102858,0.196871,0.11022,0.203017,0.110632,0.189646,0.103787,0.181469,0.101179,0.192662
91,100,0.662729,1.15435,0.211244,0.117111,0.069183,0.128843,0.0691,0.125345,0.068353,0.114783,0.071196,0.116173,0.068373,0.132637
91,100,0.076438,0.477858,0.48299,0.116784,0.070677,0.129267,0.073401,0.133213,0.072815,0.126799,0.07404,0.118719,0.067767,0.125129
91,100,0.015132,0.203965,0.509742,0.125705,0.11115,0.206809,0.104621,0.201834,0.101545,0.178451,0.104799,0.17798,0.102098,0.193678
91,100,0.074708,0.475381,0.477332,0.119684,0.103417,0.199141,0.106192,0.200242,0.101584,0.178451,0.141759,0.244785,0.101675,0.193729
91,100,0.023746,0.265171,0.558986,0.120855,0.109004,0.202594,0.109088,0.201613,0.104642,0.185253,0.112131,0.191954,0.102222,0.19219
91,100,0.041002,0.332374,0.486777,0.118382,0.10838,0.200474,0.112013,0.203667,0.109536,0.189843,0.108095,0.192267,0.110886,0.204388
91,100,0.008587,0.141466,0.507394,0.117875,0.067742,0.120956,0.066692,0.12391,0.07416,0.122293,0.071025,0.117492,0.066902,0.122336
91,100,0.01522,0.206205,0.564524,0.140881,0.07704,0.153038,0.086468,0.145135,0.077661,0.136391,0.088828,0.131917,0.078583,0.136859
91,100,0.027609,0.320404,0.735989,0.130241,0.224588,0.438865,0.22294,0.406363,0.215485,0.39057,0.110808,0.193528,0.216459,0.426342
